Chocolate Covered Marshmallows | 96 | 66 | 4.59493684768677 | 45 m | 2 cups semisweet chocolate chips; 10 large marshmallows | Melt the chocolate in a microwave-safe glass or ceramic bowl in 30-second intervals, stirring after each interval. Do not overheat or chocolate will scorch.; Dip the marshmallows in chocolate using a toothpick or fork to hold them. Place on waxed paper or aluminum foil, and freeze. Let marshmallows sit at room temperature for 5 minutes before serving. | Home; Recipes; Desserts; Chocolate
Mocha Bundt Cake | 92 | 62 | 4.64383554458618 | 1 h 45 m | 3/4 cup unsalted butter, softened; 2 cups white sugar; 3/4 cup unsweetened cocoa powder; 4 egg yolks; 1 teaspoon baking soda; 2 tablespoons cold water; 1/2 cup strong brewed coffee; 1 cup coffee flavored liqueur, divided; 2 tablespoons vanilla extract; 1 1/3 cups all-purpose flour; 4 egg whites; 1 cup confectioners' sugar | Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch Bundt pan. In a large measuring cup dissolve baking soda in water, then add coffee, 1/2 cup of the coffee liqueur, and vanilla.; In a large bowl, cream together the butter and sugar until light and fluffy. Beat in the cocoa, then the egg yolks one at a time. Alternately beat in the flour and the coffee mixture just until incorporated.; In a large glass or metal mixing bowl, beat egg whites until stiff peaks form. Fold 1/3 of the whites into the batter, then quickly but carefully fold in remaining whites until no streaks remain.; Pour batter into a 10 inch Bundt pan. Bake in the preheated oven for 60 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool for 10 minutes in the pan, then turn out onto a wire rack. Pierce warm cake all over with a fork and drizzle glaze a spoonful at a time over cake until it is absorbed. Wrap cake tightly with plastic wrap to preserve moisture.; To make the glaze: In a small bowl combine confectioner's sugar and remaining 1/2 cup of coffee liqueur. | Home; Recipes; Desserts; Specialty Desserts; Liqueur Desserts; Coffee Liqueur
Best Ever Chewy Chocolate Chocolate Chunk Cookies | 69 | 68 | 4.01369857788086 | 30 m | 1/2 cup butter, softened; 1/3 cup chocolate syrup; 1 cup packed brown sugar; 1/2 cup white sugar; 2 eggs; 2 tablespoons corn syrup; 2 teaspoons vanilla extract; 2 1/2 cups all-purpose flour; 1 teaspoon baking soda; 1/2 teaspoon salt; 1 (11.5 ounce) package semi-sweet chocolate chunks | Preheat the oven to 375 degrees F (190 degrees C).; In a medium bowl, cream together the butter, chocolate syrup, brown sugar and white sugar until smooth. Beat in the eggs, one at a time, then stir in the corn syrup and vanilla. Combine the flour, baking soda and salt; stir into the creamed mixture until just blended. Mix in the chocolate chunks by hand. Drop cookies by 1/4 cupfuls onto ungreased cookie sheets.; Bake for 12 to 14 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely. | Home; Recipes; Desserts; Cookies; Drop Cookies
No Bake Cookies VI | 71 | 58 | 4.35135126113892 | 15 m | 2 cups white sugar; 1/2 teaspoon salt; 1/2 cup butter; 1/2 cup milk; 1/2 cup peanut butter; 3 cups rolled oats; 1 teaspoon vanilla extract; 1/2 cup powdered chocolate drink mix | In a medium saucepan, over medium heat, combine the sugar, salt, butter and milk. Bring to a boil, then boil for 1 full minute. Remove from heat and stir in the peanut butter, oats, vanilla and chocolate drink mix. Drop by spoonfuls onto waxed paper. Let stand until completely cool. Have a wonderful day!!! | Home; Recipes; Desserts; Cookies; No-Bake Cookies
Rhubarb Bars | 89 | 59 | 4.21917819976807 | 1 h 15 m | 2 cups all-purpose flour; 1 teaspoon baking powder; 1/2 cup butter; 2 eggs; 2 tablespoons milk; 5 cups sliced fresh or frozen rhubarb; 1 (3 ounce) package strawberry flavored Jell-O®; 2 cups white sugar; 1 cup all-purpose flour; 1/2 cup butter | Preheat the oven to 375 degrees F (190 degrees C). Grease a 10x15 inch jellyroll pan.; In a large bowl, stir together 2 cups of flour and baking powder. Cut in 1/2 cup of butter by pinching between your fingers or using a fork or pastry cutter until the mixture is crumbly. Stir in the egg and milk just until the mixture is moistened. Pat into the bottom of the prepared pan. Spread rhubarb over the crust in an even layer, then sprinkle the dry gelatin powder over the rhubarb.; Prepare the topping by stirring together 2 cups white sugar and 1 cup flour. Cut in 1/2 cup of butter as you did for the crust. Sprinkle the topping evenly over the rhubarb.; Bake in the preheated oven until the topping is golden brown and the rhubarb is tender enough to easily pierce with a fork, about 45 minutes. Cool and then cut into bars to serve. | Home; Recipes; Desserts; Cookies; Bar Cookies
Cranberry Squares | 98 | 62 | 4.54794502258301 | 55 m | 3/4 cup white sugar; 2 cups all-purpose flour; 2 teaspoons baking powder; 1/2 teaspoon salt; 3/4 cup butter or margarine; 1 egg, beaten; 2 cups cranberry sauce | Preheat the oven to 350 degrees F (175 degrees C).; In a large bowl, stir together the sugar, flour, baking powder and salt. Cut in the butter or margarine until the lumps are no larger than peas. Stir in the egg just a little bit, but allow the mixture to stay somewhat crumbly.; Sprinkle half of the mixture in an even layer in the bottom of a 9x13 inch pan. Pack down into a solid crust. Spread the cranberry sauce over the crust. Crumble the remaining mixture over the cranberry sauce.; Bake for 40 minutes in the preheated oven, until the top is golden brown. Cool before slicing into bars. | Home; Recipes; Desserts; Fruit Desserts; Cranberry Desserts
Applesauce Cookies II | 89 | 57 | 4.31506872177124 | 51 m | 1 cup packed brown sugar; 1 egg; 3/4 cup shortening; 1 cup applesauce; 2 1/2 cups all-purpose flour; 1/2 teaspoon baking soda; 1/2 teaspoon salt; 3/4 teaspoon ground cinnamon; 1/4 teaspoon ground nutmeg; 1/4 teaspoon ground cloves; 1 cup chopped walnuts; 1 cup raisins | Preheat the oven to 325 degrees F (165 degrees C). Grease cookie sheets.; In a medium bowl, cream together the brown sugar and shortening until smooth. Stir in the egg, and then the applesauce until well blended. Combine the flour, baking soda, salt, cinnamon, nutmeg, and cloves; stir into the applesauce mixture. Mix in walnuts and raisins. Drop by teaspoonfuls onto the prepared cookie sheets.; Bake for 10 to 12 minutes in the preheated oven, until the edges start to brown. Cool on cookie sheets for a few minutes before removing to wire racks to cool completely. | Home; Recipes; Desserts; Fruit Desserts; Apple Desserts
Mango Cardamom Bread Pudding | 81 | 61 | 4.21917819976807 | 1 h | 6 slices white bread, torn into small pieces; 2 mangos - peeled, seeded and diced; 1/4 cup white sugar; 3 eggs, lightly beaten; 2 cups milk; 1 1/2 teaspoons vanilla extract; 1 1/2 teaspoons ground cardamom; 2 tablespoons butter | Preheat the oven to 350 degrees F (175 degrees C). Butter a 9x11 inch baking dish.; Toss together the pieces of bread and mango, and place in the prepared baking dish. In a medium bowl, whisk together the sugar, eggs, milk, vanilla and cardamom. Pour over the bread. Dot with small pieces of butter.; Bake for 45 to 50 minutes in the preheated oven, or until slightly puffed and golden brown. | Home; Recipes; Desserts; Specialty Desserts; Bread Pudding
Caramel Pound Cake | 111 | 64 | 4.3972601890564 | 2 h | 2 1/4 cups packed dark brown sugar; 1 cup white sugar; 3 cups all-purpose flour; 1/2 teaspoon baking powder; 1 cup butter; 1/2 cup shortening; 5 eggs; 1 cup milk; 1 teaspoon vanilla extract; 1 cup chopped pecans; 1 cup white sugar; 1 cup packed brown sugar; 1/2 cup butter; 1/2 cup evaporated milk; 1 teaspoon vanilla extract | Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch tube pan.; Cream together 1cup butter or margarine, shortening, brown sugar, and 1 cup white sugar. Add eggs one at a time, beating well after each addition. Stir in 1 teaspoon vanilla.; Sift 2 1/2 cups of the flour and baking powder. Add alternately with milk to the creamed mixture. Stir 1/2 cup flour with the chopped pecans, then fold into the batter. Pour into prepared pan.; Bake in preheated oven for 60 to 90 minutes, or until a toothpick inserted into the center comes out clean. Let stand in pan 10 minutes, and then turn out onto a wire rack and cool completely.; To Make Frosting: In a small saucepan, beat 1 cup brown sugar, 1 cup white sugar, butter or margarine, and milk together. Bring to a rolling boil, and cook for one minute. Remove from heat, and stir in vanilla. Cool, then beat until thickened. Add a little milk if it too thick. Spread on cake. | Home; Recipes; Desserts; Cakes; Pound Cake
Zesty Lemon Loaf | 164 | 58 | 4.68055534362793 | 1 h 40 m | 3 cups all-purpose flour; 2 teaspoons baking powder; 1/2 teaspoon ground ginger; 1/4 teaspoon salt; 1 cup butter; 2 cups sugar; 4 eggs; 2 tablespoons brandy-based orange liqueur (such as Grand Marnier®); 3 tablespoons grated lemon zest; 1 1/4 cups buttermilk; 1/2 cup fresh lemon juice; 3/4 cup white sugar | Preheat oven to 350 degrees F (175 degrees C). Lightly grease 2 loaf pans.; Sift together the flour, baking powder, ground ginger, and salt in a bowl; set aside. Cream together the butter and 2 cups sugar in a separate large bowl; beat in the eggs. Stir in the lemon zest and orange liqueur. Add the buttermilk. Add the flour mixture while whisking gently. Pour the mixture into the prepared loaf pans.; Bake in the preheated ovens until a toothpick or small knife inserted in the crown comes out clean, about 50 minutes. Remove from pans and move to a cooling rack.; Whisk together the lemon juice and 3/4 cup sugar until the sugar dissolves. Gently drizzle the mixture over the hot loaves. Allow the loaves to cool completely before serving. | Home; Recipes; Desserts; Specialty Desserts; Liqueur Desserts; Orange Liqueur
Sour Cream Rhubarb Pie | 83 | 62 | 4.70833349227905 | 1 h 20 m | 1 1/4 cups white sugar; 1 cup sour cream; 3 eggs; 2 tablespoons all-purpose flour; 1/2 teaspoon vanilla extract; 1/4 teaspoon salt; 3 cups chopped fresh rhubarb; 1 (9 inch) unbaked pie shell; 1/3 cup white sugar; 1/3 cup all-purpose flour; 1 teaspoon ground cinnamon; 1/4 cup butter, softened | Preheat oven to 375 degrees F (190 degrees C).; Beat 1 1/4 cups sugar, sour cream, eggs and 2 tablespoons flour in a large mixing bowl until smooth. Stir in vanilla and salt. Fold in rhubarb. Pour rhubarb mixture into pie shell.; Bake for 30 minutes in the preheated oven. Meanwhile, combine 1/3 cup sugar, 1/3 cup flour, and cinnamon in a small bowl. Cut in butter with fork or pastry blender until mixture resembles coarse crumbs. Set aside.; Remove pie from oven. Reduce oven temperature to 350 degrees F (175 degrees C). Sprinkle topping mixture evenly over pie. Return pie to oven and bake until filling is set and crust and topping are golden brown, about 30 minutes. | Home; Recipes; Desserts; Pies; Fruit Pies; Rhubarb Pie
Gluten-Free Almond Flour Chocolate Chip Cookies | 195 | 63 | 4.56944465637207 | 20 m | 1/4 cup brown sugar, light or dark; 1/2 teaspoon baking soda; 1/4 teaspoon salt; 2 tablespoons butter, at room temperature; 2 teaspoons vanilla extract; 1 large egg; 2 cups King Arthur Almond Flour; 1/2 cup chocolate chips | Preheat the oven to 350 degrees F. Lightly grease a baking sheet, or line it with parchment.; Combine the brown sugar, baking soda, salt, and butter, and mix until smooth.; Mix in the vanilla, egg, and almond flour, stirring to combine. Scrape the bottom and sides of the bowl, then mix for 1 minute at medium speed.; Stir in the chocolate chips.; Scoop the dough one level tablespoon at a time onto the prepared baking sheet; a tablespoon cookie scoop works well here.; Gently flatten the cookies to about 3/8-inch thick.; Bake the cookies for 9 to 12 minutes, until golden brown.; Remove the cookies from the oven. Allow them to cool on the pan for 2 minutes, then carefully transfer them to a rack to cool completely. | Home; Recipes; Trusted Brands: Recipes and Tips; King Arthur Flour
Apple Kuchen | 103 | 61 | 4.29166650772095 | 1 h 5 m | 1 (18.25 ounce) package yellow cake mix; 1/4 cup margarine, softened; 1/2 cup flaked coconut; 4 large Granny Smith apples; 1/2 cup white sugar; 1 teaspoon ground cinnamon; 1 cup sour cream; 1 egg | Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan. Peel, core, and cut each apple into 8 wedges. Set aside.; In a medium bowl, combine the cake mix, coconut and margarine until crumbly. Pat mixture lightly into prepared pan, building up the edges slightly to form a crust. Arrange the apple wedges on top.; Mix together the cinnamon and sugar and sprinkle over the apples and the cake mixture. In a small bowl, whisk together the egg and sour cream. Drizzle over the top of the cake.; Bake in the preheated oven for 35 minutes, or until the edges of the cake are golden and the apples are tender. | Home; Recipes; World Cuisine; European; German
Irish Bananas | 77 | 51 | 4.61111116409302 | 15 m | 1/2 cup butter; 1/2 cup packed light brown sugar; 1/2 cup Irish whiskey; 4 large bananas, peeled and halved lengthwise | Melt the butter in a skillet over medium heat. Stir in the brown sugar and whiskey. Bring to a boil and cook until sugar has dissolved. Add bananas to the skillet and simmer gently until bananas are tender and glazed with the syrup. Serve immediately with vanilla ice cream. | Home; Recipes; World Cuisine; European; UK and Ireland; Irish
REAL Homemade Pumpkin Pie | 71 | 63 | 2.52777767181396 | 3 h 30 m | 1 medium sugar pumpkin; 1 teaspoon ground nutmeg; 1 teaspoon ground ginger; 1 teaspoon salt; 3 cups evaporated milk; 4 eggs, beaten; 2 (9 inch) unbaked pie crusts | Preheat oven to 400 degrees F (200 degrees C).; Cut out top of pumpkin and clean out all seeds and strings from inside. Slice pumpkin vertically into 3 inch wide strips. Place strips onto a baking sheet.; Bake in preheated oven for about 1 hour. Once done, scrape the pumpkin from the skins, then beat with a mixer or puree in a food processor until smooth.; Preheat oven to 425 degrees F (220 degrees C).; Mix the nutmeg, ginger, salt, evaporated milk and eggs with the pumpkin puree. Pour mixture into two 9 inch pie crusts.; Bake in preheated oven for 15 minutes. Reduce oven temperature to 350 degrees F (175 degrees C) and bake for an additional 35 to 40 minutes, or until toothpick inserted into center comes out clean. Cool and refrigerate. | Home; Recipes; Desserts; Pies; Pumpkin Pie; Fresh Pumpkin
Polly Welby's Excellent Chocolate Mousse | 67 | 58 | 4.15277767181396 | 45 m | 8 ounces bittersweet chocolate; 10 fluid ounces heavy cream | Chop chocolate and place in top of a double boiler, or in a microwave-safe bowl, microwave chocolate until melted. Stir occasionally until chocolate is smooth. Allow to cool slightly.; Whip cream in large bowl with electric mixer until soft peaks barely form.; Fold chocolate into cream and spoon into serving dishes. Chill 30 minutes in refrigerator, until set. | Home; Recipes; Desserts; Mousse; Chocolate Mousse
Four Layer Delight | 84 | 64 | 4.59722232818604 | 45 m | 1/2 cup margarine; 1 1/4 cups confectioners' sugar, divided; 1 cup all-purpose flour; 1 1/8 cups chopped pecans; 1 (8 ounce) package cream cheese; 1 (8 ounce) container frozen whipped topping, thawed; 2 (3.4 ounce) packages instant butterscotch pudding mix; 3 cups milk | Preheat oven to 300 degrees F (150 degrees C). Coat a 9x13 inch baking dish with cooking spray.; In a bowl, cream together margarine with 1/4 cup confectioners' sugar. Mix in flour and 1 cup pecans. Press into prepared dish.; Bake in preheated oven 15 minutes, until very lightly browned. Cool completely.; In a bowl, cream together cream cheese with remaining 1 cup confectioners' sugar. Fold in half the whipped topping. Spread over cooled crust.; Stir together pudding mix and milk and allow to set up slightly. Spread over cream cheese layer. Top with remaining whipped topping and sprinkle with remaining nuts. Keep refrigerated. | Home; Recipes; Desserts; Custards and Puddings
Big Soft Sugar Cookie Cakes | 65 | 61 | 3.375 | 25 m | 1 cup margarine; 2 cups white sugar; 2 eggs; 1 cup milk; 5 cups all-purpose flour; 2 teaspoons baking powder; 1 teaspoon baking soda; 1 (16 ounce) can vanilla ready to spread frosting; colored candy sprinkles | Preheat the oven to 375 degrees F (190 degrees C).; In a large bowl, cream together the margarine and sugar until smooth. Beat in the eggs one at a time mixing well after each. Combine the flour, baking powder and baking soda; stir into the sugar mixture alternately with the milk. Drop by heaping tablespoonfuls onto ungreased cookie sheets. Space cookies at least 3 inches apart.; Bake for 12 to 15 minutes in the preheated oven, or until light brown. Remove from cookie sheets to cool on wire racks. When completely cool, frost with vanilla frosting and sprinkle with candy sprinkles. | Home; Recipes; Desserts; Cookies; Sugar Cookies
Cranberry Cheese Bars | 77 | 53 | 4.36111116409302 | 1 h 10 m | 2 cups all-purpose flour; 1 1/2 cups rolled oats; 3/4 cup brown sugar; 1 cup butter, softened; 1 (8 ounce) package cream cheese; 1 (14 ounce) can sweetened condensed milk; 1/4 cup lemon juice; 1 tablespoon brown sugar; 2 tablespoons cornstarch; 1 (16 ounce) can whole berry cranberry sauce | Preheat oven to 350 degrees F (175 degrees C).; In a medium bowl, stir together the flour, oats and 3/4 cup of brown sugar. Cut in the butter until the mixture is crumbly. Reserve 1 1/2 cups of this mixture and press the remaining mixture into the bottom of a 9x13 inch pan.; Bake for 15 minutes in the preheated oven. Meanwhile, in a small bowl, beat cream cheese with sweetened condensed milk until light and fluffy. Stir in the lemon juice and spread the mixture evenly over the prepared crust. Empty the can of cranberry sauce into a small bowl and stir in the cornstarch and brown sugar. Spoon over the cream cheese layer. Sprinkle the top with the reserved crust mixture.; Bake for 35 to 40 minutes in the preheated oven, until top is golden. Let cool completely before cutting into bars. Store covered in the refrigerator. | Home; Recipes; Desserts; Fruit Desserts; Cranberry Desserts
Chocolate Chip Cheesecake | 71 | 59 | 4.58333349227905 | 1 h 5 m | 1 individual package chocolate graham crackers, crushed; 1/2 cup melted butter; 2 tablespoons white sugar; 2 (8 ounce) packages cream cheese, softened; 1/2 cup brown sugar; 2 eggs; 1 egg yolk; 1 teaspoon vanilla extract; 1 cup semisweet chocolate chips | Preheat oven to 350 degrees F (175 degrees C.) Mix cracker crumbs, melted butter and sugar. Press into the bottom and sides of a 9 inch pie plate. Refrigerate crust while making filling.; In a large bowl, beat cream cheese and brown sugar until smooth. Beat in the eggs and egg yolk. Stir in vanilla. Fold in the chocolate chips. Pour filling into pie crust.; Bake in the preheated oven for 50 minutes, or until filling is set. | Home; Recipes; Desserts; Chocolate
Brown Sugar Pie II | 77 | 57 | 4.43055534362793 | 1 h 5 m | 1 cup brown sugar; 1/2 cup white sugar; 1 teaspoon all-purpose flour; 2 eggs; 2 tablespoons milk; 1 teaspoon vanilla extract; 1/2 cup melted butter | Preheat oven to 325 degrees F (165 degrees C.); In a large bowl, combine brown sugar, white sugar, flour, eggs, milk and vanilla. Beat until smooth. Mix in the melted butter. Pour filling into pie crust.; Bake in the preheated oven for 35 to 40 minutes, or until filling is set. | Home; Recipes; Desserts; Pies; Vintage Pies; Chess Pie
Pumpkin Mochi | 125 | 56 | 4.63380289077759 | 1 h 10 m | 2 1/2 cups mochiko (glutinous rice flour); 2 teaspoons baking powder; 2 cups white sugar; 4 eggs; 1 (29 ounce) can pumpkin puree; 1 (14 ounce) can sweetened condensed milk; 1 cup butter, melted; 2 teaspoons vanilla extract | Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x13 inch baking dish.; Sift together the mochiko, baking powder, and sugar in a large bowl. Mix together the eggs, pumpkin puree, condensed milk, butter, and vanilla extract in a separate bowl. Stir the egg mixture into the mochiko mixture. Pour into the prepared dish.; Bake in preheated oven for 1 hour. Allow to cool before serving. | Home; Recipes; World Cuisine; Asian; Japanese
Unbelievably Easy Slow Cooker Black Forest Cake | 142 | 57 | 3.91549301147461 | 3 h 10 m | 1/2 cup butter; 1 (8 ounce) can crushed pineapple, drained and juice reserved; 1 (21 ounce) can cherry pie filling; 1 (18.25 ounce) package chocolate cake mix | Melt the butter in a small saucepan, and mix with reserved juice from the can of pineapple. Set the mixture aside.; Spread the crushed pineapple in a layer on the bottom of a slow cooker. Spoon the cherry pie filling in an even layer on top of the pineapple, and empty the dry cake mix into the slow cooker on top of the cherry filling. Stir the butter and pineapple juice mixture, and pour it over the dry cake mix.; Set the slow cooker to Low, and cook for 3 hours. Spoon the dessert into bowls, and let cool about 5 minutes to cool the hot pie filling before eating. | Home; Recipes; Desserts; Cakes; Cake Mix Cakes; Dump Cake
French Macaroons | 231 | 55 | 4.39436626434326 | 1 h 35 m | 3 egg whites; 6 tablespoons superfine (castor) sugar; 1 cup finely ground almonds; 1 1/2 teaspoons finely ground almonds; 1 1/3 cups confectioners' sugar | Preheat oven to 320 degrees F (160 degrees C). Line baking sheets with parchment paper or a silicon mat.; Whisk egg whites in a clean metal mixing bowl until thick, about 5 minutes; whisk the superfine sugar into the egg whites until thick, glossy, and the mixture holds stiff peaks, 5 to 8 more minutes. Place a sieve over the bowl containing egg whites and sieve both amounts of almond meal and confectioners' sugar into the egg white mixture. Gently fold the almond meal and confectioners' sugar into the egg whites, retaining as much air as possible.; Separate the meringue into separate bowls to flavor and color, if desired. Spoon the meringue into a piping bag fitted with a 3/8-inch tip. Pipe 1-inch disks of meringue onto the prepared baking sheets, leaving about 2 inches between cookies.; Let the cookies stand at room temperature for about 15 minutes to form a thin skin. Pick up the baking sheets and let drop from several inches above the work surface to adhere cookies to the baking sheets.; Bake in the preheated oven until tops are dry, about 15 minutes; let cool completely on the baking sheets before peeling off the parchment paper. | Home; Recipes; World Cuisine; European; French
"Zuccotto" Cupcakes | 71 | 57 | 4.77464771270752 | 3 h | 1 (18.25 ounce) package white cake mix with pudding; 1/3 cup vegetable oil; 3 egg whites; 1 1/4 cups water; 6 ounces bittersweet chocolate, chopped fine; 1 cup cold heavy whipping cream; 2 tablespoons confectioners' sugar; 1/2 cup frozen unsweetened raspberries; 1/4 cup chocolate-coated toffee bits; 1/2 cup finely chopped toasted hazelnuts, skins removed; 1/2 cup heavy cream; 6 ounces semisweet chocolate, chopped; 1 (12 ounce) package white chocolate chips; 1 cup unsalted butter, at room temperature; 2 (8 ounce) packages cream cheese, softened; 2 teaspoons vanilla extract; food coloring, if desired (optional) | Preheat an oven to 350 degrees F (175 degrees C). Line muffin tins with 24 cupcake liners.; Combine the cake mix, oil, egg whites, and water in a mixing bowl. Beat with an electric mixer on low speed for 30 seconds, then increase the speed to medium and beat for 2 minutes, scraping down the sides of the bowl. Stir in the chopped bittersweet chocolate and scoop the batter into the cupcake liners, filling them two-thirds full.; Bake in the preheated oven until golden and the tops spring back when lightly pressed, 15 to 20 minutes. A toothpick inserted into the center of a cupcake should come out clean. Remove the cupcakes from the pans and cool completely on wire racks.; Beat 1 cup cold whipping cream on medium-high speed until the cream has thickened, about 1 minute. Add confectioners' sugar and beat until stiff peaks form. Stir in the frozen raspberries, toffee bits, and chopped toasted hazelnuts.; Remove the centers of the cupcakes using an apple corer or paring knife, cutting out the middles in a funnel shape by holding the knife at a 45-degree angle. Spoon or pipe the filling into the cupcakes. Refrigerate the cupcakes while you prepare the ganache.; Place the semisweet chocolate pieces in a heat-safe bowl. Bring 1/2 cup heavy cream to a boil. Pour the hot cream over the chocolate; cover the bowl and set aside for 5 minutes. Whisk the chocolate and cream until well combined; allow the ganache to cool until it reaches a spreadable consistency, about 1 hour. Spread a spoonful of ganache evenly over each cupcake. Refrigerate the cupcakes while you prepare the frosting.; Melt the white chocolate chips in a microwave-safe bowl by heating for 1 minute, stirring after 30 seconds. Allow the white chocolate to cool until almost room temperature but still fluid. Cream the butter and cream cheese together. Blend in the melted white chocolate, vanilla extract, and food coloring (if using). Spread the frosting on the cupcakes. Serve immediately, or refrigerate until serving. | Home; Recipes; World Cuisine; European; Italian
"Zuccotto" Cupcakes | 71 | 57 | 4.77464771270752 | 3 h | 1 (18.25 ounce) package white cake mix with pudding; 1/3 cup vegetable oil; 3 egg whites; 1 1/4 cups water; 6 ounces bittersweet chocolate, chopped fine; 1 cup cold heavy whipping cream; 2 tablespoons confectioners' sugar; 1/2 cup frozen unsweetened raspberries; 1/4 cup chocolate-coated toffee bits; 1/2 cup finely chopped toasted hazelnuts, skins removed; 1/2 cup heavy cream; 6 ounces semisweet chocolate, chopped; 1 (12 ounce) package white chocolate chips; 1 cup unsalted butter, at room temperature; 2 (8 ounce) packages cream cheese, softened; 2 teaspoons vanilla extract; food coloring, if desired (optional) | Preheat an oven to 350 degrees F (175 degrees C). Line muffin tins with 24 cupcake liners.; Combine the cake mix, oil, egg whites, and water in a mixing bowl. Beat with an electric mixer on low speed for 30 seconds, then increase the speed to medium and beat for 2 minutes, scraping down the sides of the bowl. Stir in the chopped bittersweet chocolate and scoop the batter into the cupcake liners, filling them two-thirds full.; Bake in the preheated oven until golden and the tops spring back when lightly pressed, 15 to 20 minutes. A toothpick inserted into the center of a cupcake should come out clean. Remove the cupcakes from the pans and cool completely on wire racks.; Beat 1 cup cold whipping cream on medium-high speed until the cream has thickened, about 1 minute. Add confectioners' sugar and beat until stiff peaks form. Stir in the frozen raspberries, toffee bits, and chopped toasted hazelnuts.; Remove the centers of the cupcakes using an apple corer or paring knife, cutting out the middles in a funnel shape by holding the knife at a 45-degree angle. Spoon or pipe the filling into the cupcakes. Refrigerate the cupcakes while you prepare the ganache.; Place the semisweet chocolate pieces in a heat-safe bowl. Bring 1/2 cup heavy cream to a boil. Pour the hot cream over the chocolate; cover the bowl and set aside for 5 minutes. Whisk the chocolate and cream until well combined; allow the ganache to cool until it reaches a spreadable consistency, about 1 hour. Spread a spoonful of ganache evenly over each cupcake. Refrigerate the cupcakes while you prepare the frosting.; Melt the white chocolate chips in a microwave-safe bowl by heating for 1 minute, stirring after 30 seconds. Allow the white chocolate to cool until almost room temperature but still fluid. Cream the butter and cream cheese together. Blend in the melted white chocolate, vanilla extract, and food coloring (if using). Spread the frosting on the cupcakes. Serve immediately, or refrigerate until serving. | Home; Recipes; World Cuisine; European; Italian
Austrian Chocolate Balls | 64 | 57 | 4.5492959022522 | 45 m | 2 (1 ounce) squares unsweetened chocolate; 1/3 cup butter; 1 cup white sugar; 1 egg; 1 egg yolk; 1/2 teaspoon almond extract; 1 1/3 cups all-purpose flour; 1/2 cup finely chopped walnuts; 1 (1 ounce) square unsweetened chocolate; 1 tablespoon butter; 1/4 teaspoon vanilla extract; 1 cup confectioners' sugar; 3 tablespoons milk | In a small saucepan over low heat, melt 2 squares of chocolate with 1/3 cup of butter. Stir frequently until melted; remove from heat, and set aside to cool. Preheat oven to 350 degrees F (175 degrees C).; In a medium bowl, mix sugar, egg, egg yolk, and almond extract until light and fluffy. Stir in the melted chocolate. Combine flour and walnuts, and stir into the batter until just combined. Shape dough into 3/4 inch balls, and place them 1 inch apart on ungreased cookie sheets. If the dough is too sticky, refrigerate for 30 minutes before forming balls.; Bake in the preheated oven for 8 to 12 minutes, or until firm to the touch. Transfer to wire racks immediately, and set aside to cool.; In a small saucepan over low heat, melt 1 square of chocolate and 1 tablespoon butter together, stirring frequently until smooth. Remove from heat, and stir in vanilla and confectioners' sugar until well blended. Beat in the milk one tablespoon at a time until the glaze is of the desired consistency. Dip the tops of the cookies into the glaze, and allow to dry completely before storing in an airtight container. | Home; Recipes; World Cuisine; European; Austrian
Peanut Butter Chocolate Chip Cookies III | 112 | 56 | 4.18309879302979 | 30 m | 1/2 cup unsalted butter, softened; 3/4 cup peanut butter; 1/2 cup packed light brown sugar; 1/2 cup white sugar; 2 eggs; 3 tablespoons orange juice; 1 teaspoon vanilla extract; 1 1/2 cups all-purpose flour; 1 teaspoon baking soda; 1/2 teaspoon baking powder; 1/4 teaspoon salt; 1 1/4 cups semisweet chocolate chips | Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets.; In a large bowl, cream together the butter, peanut butter, brown sugar and white sugar. Beat in the eggs one at a time, then stir in the orange juice and vanilla. Combine the flour, baking soda, baking powder and salt; stir into the peanut butter mixture. Finally, mix in the chocolate chips. Drop dough by rounded teaspoonfuls onto the prepared cookie sheet. Cookies should be 2 inches apart.; Bake for about 14 minutes in the preheated oven, until the edges are slightly golden and the center is firm. Remove from baking sheets to cool on wire racks. | Home; Recipes; Desserts; Cookies; Peanut Butter Cookies
Peanutbutteriest Cookies Ever | 68 | 64 | 4.25 | 25 m | 1 1/2 cups peanut butter; 1 cup butter, softened; 2 cups white sugar; 1 teaspoon boiling water; 1/2 teaspoon vanilla extract; 1 3/4 cups all-purpose flour; 1 teaspoon salt | Preheat oven to 350 degrees F (175 degrees C).; In a large bowl, cream together the peanut butter, butter, and white sugar until smooth. Stir in the water and vanilla. Combine the flour and salt; stir into the peanut butter mixture. Drop by rounded spoonfuls onto an ungreased cookie sheet. Press down lightly using the tines of a fork.; Bake for 10 to 15 minutes in the preheated oven. Let cookies cool completely before removing from baking sheets. | Home; Recipes; Desserts; Cookies; Peanut Butter Cookies
