Vegan Bean Taco Filling | 450 | 273 | 4.554123878479 | 30 m | 1 tablespoon olive oil; ; ; ; ; ; ; ; ; ;  |  | Home; Recipes; World Cuisine; Latin American; Mexican
Baked Parmesan Tilapia | 465 | 195 | 4.56538438796997 | 40 m | cooking spray; 1/2 cup milk; 1/2 cup prepared ranch dressing; 1/2 cup all-purpose flour; 1 cup dry bread crumbs; 1/2 cup grated Parmesan cheese; 1/2 teaspoon seasoned salt; 1/2 teaspoon ground black pepper; 1/2 teaspoon celery salt; 1/2 teaspoon garlic powder; 1/2 teaspoon onion powder; 1/2 teaspoon ground paprika; 1/2 teaspoon dried parsley; 1/4 teaspoon dried basil; cooking spray; 8 (6 ounce) tilapia fillets | Preheat an oven to 425 degrees F (220 degrees C).; Line an 11-17-inch baking sheet with aluminum foil and lightly spray with cooking spray.; Mix milk and ranch dressing in a shallow bowl. Place flour in a separate shallow bowl; set aside.; Whisk together bread crumbs, Parmesan cheese, seasoned salt, black pepper, celery salt, garlic powder, onion powder, paprika, parsley, and basil in a bowl.; Spray bread crumb mixture with cooking spray until damp, then whisk bread crumbs. Repeat spraying and whisking 3 more times to lightly moisten crumb mixture with cooking spray.; Transfer crumb mixture to a large resealable plastic bag.; Gently press tilapia fillets into the flour to coat, and shake off the excess flour.; Dip the fillets into the ranch dressing mixture.; Place all the fillets into the resealable plastic bag; seal bag and shake to coat fish with bread crumb mixture.; Arrange tilapia on prepared baking sheet. Lightly spray the breaded fish with cooking spray.; Bake in the preheated oven until the fish is easily flaked with a fork, 20 to 25 minutes. | Home; Recipes; Seafood; Fish; Tilapia
Chile Verde II | 297 | 202 | 4.54054069519043 | 2 h | 6 pounds cubed pork stew meat; 1/4 cup vegetable oil; 2 large yellow onions; 6 cloves garlic, minced; 1 tablespoon sea salt; freshly ground pepper, to taste; 1 tablespoon ground cumin; 4 1/2 quarts chicken broth; 8 fresh poblano chile peppers, seeded and chopped; 4 fresh jalapeno peppers, seeded and chopped; 2 yellow bell peppers, seeded and chopped; 3 pounds fresh tomatillos, husks removed; 1 bunch cilantro leaves, coarsely chopped | In a large stock pot, over high heat, sear the pork in the vegetable oil until golden brown. Remove the pork from the pot, reserve 2 tablespoons oil in the pan, and . Cook the chopped onion and garlic, seasoned with salt and pepper, in the reserved oil until onions are tender. Season with cumin, then stir in pork and chicken stock. Simmer for 1/2 hour.; Stir in poblanos, jalapenos and bell peppers. Puree the tomatillos and cilantro in a blender, and add them to the pot. Cook an additional 30 to 45 minutes. | Home; Recipes; World Cuisine; Latin American; Mexican
Spicy Thai Basil Chicken (Pad Krapow Gai) | 766 | 175 | 4.79150581359863 | 25 m | 1/3 cup chicken broth; 1 tablespoon oyster sauce; 1 tablespoon soy sauce, or as needed; 2 teaspoons fish sauce; 1 teaspoon white sugar; 1 teaspoon brown sugar; 2 tablespoons vegetable oil; 1 pound skinless, boneless chicken thighs, coarsely chopped; 1/4 cup sliced shallots; 4 cloves garlic, minced; 2 tablespoons minced Thai chilies, Serrano, or other hot pepper; 1 cup very thinly sliced fresh basil leaves; 2 cups hot cooked rice | Whisk chicken broth, oyster sauce, soy sauce, fish sauce, white sugar, and brown sugar together in a bowl until well blended.; Heat large skillet over high heat. Drizzle in oil. Add chicken and stir fry until it loses its raw color, 2 to 3 minutes. Stir in shallots, garlic, and sliced chilies. Continue cooking on high heat until some of the juices start to caramelize in the bottom of the pan, about 2 or 3 more minutes. Add about a tablespoon of the sauce mixture to the skillet; cook and stir until sauce begins to caramelize, about 1 minute.; Pour in the rest of the sauce. Cook and stir until sauce has deglazed the bottom of the pan. Continue to cook until sauce glazes onto the meat, 1 or 2 more minutes. Remove from heat.; Stir in basil. Cook and stir until basil is wilted, about 20 seconds. Serve with rice. | Home; Recipes; World Cuisine; Asian; Thai
Jalapeno Cream Cheese Chicken Enchiladas | 648 | 191 | 4.7209300994873 | 1 h 40 m | 3 skinless, boneless chicken breast halves; 1 teaspoon cayenne pepper; 1/2 teaspoon garlic powder; salt and ground black pepper to taste; 2 tablespoons butter; 1 large onion, minced; 2 jalapeno peppers, seeded and minced (wear gloves); 1 (8 ounce) package cream cheese; 1 tablespoon garlic powder; 1/2 teaspoon cayenne pepper; 1/2 teaspoon paprika; 1/2 teaspoon chili powder; 1/2 teaspoon ground cumin; 1 (28 ounce) can green enchilada sauce; 7 flour tortillas; 8 ounces shredded Monterey Jack cheese, divided | Preheat oven to 350 degrees F (175 degrees C).; Season chicken breasts with 1 teaspoon of cayenne pepper, 1/2 teaspoon of garlic powder, salt, and black pepper. Place into a baking dish.; Bake in the preheated oven until the chicken is no longer pink inside and the juices run clear, about 45 minutes. Allow chicken to cool, and shred with 2 forks. Set chicken aside.; Heat butter in a large nonstick skillet over medium heat, and cook the onion and jalapenos until the onion is translucent, about 5 minutes; stir in the cream cheese in chunks, and allow cream cheese to melt and soften. Stir in cream cheese, garlic powder, cayenne pepper, paprika, chili powder, and cumin. Mix in the cooked chicken meat; remove from heat.; Pour half the green enchilada sauce into the bottom of a 9x13-inch baking dish. Lay tortillas out onto a work surface, and place chicken mixture in a line down the center of each tortilla; sprinkle with about 1 tablespoon of Monterey Jack cheese per tortilla. Roll up the tortillas, and place into the sauce in the dish, seam sides down; pour the remaining sauce over the enchiladas. Sprinkle remaining 4 ounces of Monterey Jack cheese over the top.; Bake in the preheated oven until the filling is hot and bubbling and the cheese has melted, 30 to 35 minutes. | Home; Recipes; World Cuisine; Latin American; Mexican
Marinated Turkey Breast | 315 | 210 | 4.5271315574646 | 5 h | 2 cloves garlic, peeled and minced; 1 tablespoon finely chopped fresh basil; 1/2 teaspoon ground black pepper; 2 (3 pound) boneless turkey breast halves; 6 whole cloves; 1/4 cup vegetable oil; 1/4 cup soy sauce; 2 tablespoons lemon juice; 1 tablespoon brown sugar | In a small bowl, mix together the garlic, basil, and pepper. Rub over the turkey breasts. Insert one clove into each end of the turkey breasts, and one in the center.; In a large shallow dish, blend vegetable oil, soy sauce, lemon juice, and brown sugar. Place the breasts in the dish, and turn to coat. Cover, and marinate in the refrigerator at least 4 hours.; Preheat grill for high heat.; Lightly oil the grill grate. Discard marinade, place turkey breasts on the grill. Close the lid, and grill turkey breasts about 15 minutes on each side, or to an internal temperature of 170 degrees F (68 degrees C). | Home; Recipes; Everyday Cooking
Korean Spicy Chicken and Potato (Tak Toritang) | 254 | 194 | 4.61240291595459 | 1 h | 2 1/2 pounds chicken drumettes; 2 large potatoes, cut into large chunks; 2 carrots, cut into 2 inch pieces; 1 large onion, cut into 8 pieces; 4 cloves garlic, crushed; 1/4 cup water; 1/2 cup soy sauce; 2 tablespoons white sugar; 3 tablespoons gochujang (Korean hot pepper paste) | In a large pot over medium heat, mix the chicken, potatoes, carrots, onion, sugar, and garlic. Pour in water and soy sauce, and stir in sugar and hot pepper paste.; Bring to a boil, reduce heat to low, and simmer 45 minutes, until chicken juices run clear, vegetables are tender, and liquid has thickened. Serve with hot cooked rice. | Home; Recipes; World Cuisine; Asian; Korean
Grilled Marinated Swordfish | 324 | 203 | 4.67441844940186 | 22 m | 4 cloves garlic; 1/3 cup white wine; 1/4 cup lemon juice; 2 tablespoons soy sauce; 2 tablespoons olive oil; 1 tablespoon poultry seasoning; 1/4 teaspoon salt; 1/8 teaspoon pepper; 4 swordfish steaks; 1 tablespoon chopped fresh parsley (optional); 4 slices lemon, for garnish (optional) | In a glass baking dish, combine the garlic, white wine, lemon juice, soy sauce, olive oil, poultry seasoning, salt and pepper. Mix just to blend. Place swordfish steaks into the marinade, and refrigerate for 1 hour, turning frequently.; Preheat an outdoor grill for high heat, and lightly oil the grate.; Grill swordfish steaks for 5 to 6 minutes on each side. Garnish with parsley and lemon wedges. | Home; Recipes; Seafood; Fish
Bacon Jack Chicken Sandwich | 199 | 157 | 4.54863834381104 | 25 m | 8 slices bacon; 4 skinless, boneless chicken breast halves; 2 teaspoons poultry seasoning; 4 slices pepperjack cheese; 4 hamburger buns, split; 4 leaves of lettuce; 4 slices tomato; 1/2 cup thinly sliced onions; 12 slices dill pickle | Preheat a grill for medium heat.; While the grill preheats, place the bacon in a large skillet over medium-high heat. Cook until browned on both sides. Remove from the pan, and drain on paper towels.; Rub the poultry seasoning onto the chicken pieces, and place them on the grill. Cook for about 6 minutes per side, or until no longer pink in the center. Top each piece of chicken with 2 slices of bacon and 1 slice of pepperjack cheese. Grill for 2 to 3 more minutes to melt the cheese.; Place each piece of chicken on a bun, and top with lettuce, tomato, onion and pickle slices before serving with your favorite condiments. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Feta and Bacon Stuffed Chicken with Onion Mashed Potatoes | 266 | 194 | 4.61328125 | 1 h 5 m | 3/4 pound bacon, cut into 1 inch pieces; 1 cup crumbled feta cheese; 3 tablespoons sour cream; 1/8 tablespoon dried oregano; 1/8 teaspoon ground black pepper; 3 (4 ounce) skinless, boneless chicken breast halves; 1 cup all-purpose flour; 2 eggs, beaten; 1 cup dry bread crumbs; 4 potatoes, peeled and cubed; 1 sweet onion (such as Vidalia®), chopped; 2 tablespoons butter; 3 tablespoons sour cream | Preheat an oven to 350 degrees F (175 degrees C). Place the bacon in a large, deep skillet, and cook over medium-high heat, turning occasionally, until evenly browned but still soft. Reserve the bacon grease in the skillet, and cool the bacon slices on a paper towel-lined plate. Once cool, mix the bacon together with the feta cheese, 3 tablespoons of sour cream, oregano, and black pepper in a small bowl; set aside.; Lay a chicken breast flat onto your work surface. Use the tip of a sharp boning or paring knife to cut a 2-inch pocket in the chicken breast. Repeat with the remaining chicken breasts. Spoon the bacon mixture into the pockets. Pour the flour, egg, and bread crumbs into separate, shallow dishes. Gently press the chicken breasts into the flour to coat. Dip each into the beaten egg, then press into bread crumbs.; Reheat the bacon grease over medium heat. Brown the chicken breasts on both sides in the hot fat, about 2 minutes per side. Reserve the bacon grease in the pan. Place the breasts on a baking dish, and bake in the preheated oven until the chicken is no longer pink and the filling is hot, 20 to 25 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).; Meanwhile, place the potatoes into a large pot and cover with salted water. Bring to a boil over high heat, then reduce heat to medium-low, cover, and simmer until tender, about 20 minutes. Drain.; While the potatoes are boiling, cook the onion in the remaining bacon grease over medium heat until very tender and golden brown, about 10 minutes. Once the potatoes are done, mash together with the onion, butter, and remaining 3 tablespoons of sour cream. Serve the chicken breasts accompanied by the mashed potatoes. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Breaded
Buffalo Chicken and Roasted Potato Casserole | 550 | 186 | 4.66015625 | 1 h 20 m | cooking spray; 6 tablespoons hot pepper sauce; 1/3 cup olive oil; 2 tablespoons garlic powder; 1 tablespoon freshly ground black pepper; 1 tablespoon paprika; 1 1/2 teaspoons salt; 8 potatoes, cut into 1/2-inch cubes; 2 pounds skinless, boneless chicken breast halves, cut into 1/2-inch cubes; 2 cups shredded Mexican cheese blend (such as Great Value Fiesta Blend®); 1 cup crumbled cooked bacon; 1 cup diced green onions | Preheat oven to 500 degrees F (260 degrees C). Spray a 9x13-inch baking dish with cooking spray.; Heat hot pepper sauce, olive oil, garlic powder, black pepper, paprika, and salt in a large skillet over low heat, stirring until thoroughly combined. Turn off heat. Toss potatoes in batches with the hot pepper sauce mixture to coat and use a slotted spoon to transfer potatoes to the prepared baking dish. Leave remaining sauce in skillet. Mix chicken into remaining sauce and allow to marinate while potatoes roast.; Bake potatoes until tender inside and crisp and brown outside, 45 to 50 minutes, stirring every 10 to 15 minutes.; Reduce oven heat to 400 degrees F (205 degrees C).; Spread chicken cubes over roasted potatoes. Sprinkle Mexican cheese blend, cooked bacon, and green onions over chicken. Return to oven and bake until chicken is cooked through and the cheese topping is bubbling, about 15 minutes.; Bake in oven until chicken is cooked through and the cheese topping is bubbling, about 15 minutes. | Home; Recipes; Trusted Brands: Recipes and Tips; Vanity Fair
Apple Cider Sauce and Pork Loin Chops | 471 | 187 | 4.50390625 | 55 m | 3 tablespoons olive oil; 4 pork loin chops; seasoning salt to taste; black pepper to taste; garlic powder to taste; 1/2 teaspoon poultry seasoning; 3 tablespoons Worcestershire sauce; 1 (8 ounce) container frozen apple cider concentrate, undiluted; 1/4 cup dry sherry | Preheat oven to 375 degrees F (190 degrees C).; Heat olive oil in a large oven-safe frying pan over medium-high heat. Sprinkle chops with salt, pepper, garlic powder, and poultry seasoning. Place in hot oil, and brown on both sides. Drizzle Worcestershire sauce over chops, and pour in apple cider.; Bake in preheated oven for 25 minutes. Remove chops to a plate, and return frying pan to stove over medium-high heat. Stir sherry into pan, and boil until sauce thickens, stirring frequently. Serve sauce over chops. | Home; Recipes; Main Dish; Pork; Pork Chops; Baked
Italian Chicken Marinade | 381 | 206 | 4.58039236068726 | 4 h 30 m | 1 (16 ounce) bottle Italian-style salad dressing; 1 teaspoon garlic powder; 1 teaspoon salt; 4 skinless, boneless chicken breast halves | In a shallow baking dish, mix the salad dressing, garlic powder, and salt. Place the chicken in the bowl, and turn to coat. Marinate in the refrigerator at least 4 hours. (For best results, marinate overnight.); Preheat the grill for high heat.; Lightly oil grate. Discard marinade, and grill chicken 8 minutes on each side, or until juices run clear. | Home; Recipes; World Cuisine; European; Italian
Deep South Fried Chicken | 330 | 217 | 4.5196852684021 | 45 m | 1 cup shortening; 2 cups all-purpose flour; 1 teaspoon salt; 1 teaspoon ground black pepper; 1 (2 to 3 pound) whole chicken, cut into pieces | Heat the shortening in a large, cast iron skillet over medium-high heat.; In a brown paper lunch bag, combine the flour, salt, and pepper. Shake two chicken pieces in the bag to coat, and place them in the skillet. Repeat until all of the chicken is coated and in the skillet.; Fry the chicken over medium-high heat until all of the pieces have been browned on both sides. Turn the heat to medium-low, cover, and cook for 25 minutes. Remove the lid, and increase heat to medium-high. Continue frying until chicken pieces are a deep golden brown, and the juices run clear. | Home; Recipes; Meat and Poultry; Chicken; Fried Chicken
Corned Beef and Cabbage II | 257 | 180 | 4.66929149627686 | 3 h 20 m | 4 1/2 pounds corned beef brisket; 5 black peppercorns; 1/2 teaspoon garlic powder; 1 onion, peeled and left whole; 2 bay leaves; 1 pinch salt; 1 small head cabbage, cored and cut into wedges; 6 large potatoes, quartered; 4 large carrots, peeled and sliced; 1/4 cup chopped fresh parsley; 2 tablespoons butter | In a 6 quart Dutch oven, Place the beef brisket, peppercorns, garlic powder, onion, bay leaves and salt. Fill pan with water to cover everything plus one inch. Bring to a boil and cook for 20 minutes. Skim off any residue that floats to the top. Reduce heat to a simmer and cook for 2 to 3 hours, until meat can be pulled apart with a fork.; Once the meat is done, add the cabbage, potatoes and carrots, pressing them down into the liquid. Simmer for an additional 15 minutes or until the potatoes are tender. Skim off any oil that comes to the surface. Stir in the butter and parsley. Remove the pot from the heat.; Remove meat from the pot and place onto a serving dish and let rest for 15 minutes. Also remove vegetables to a bowl and keep warm. Slice meat on the diagonal against the grain. Serve meat on a platter and spoon juices over meat and vegetables. | Home; Recipes; World Cuisine; European; UK and Ireland; Irish
Chef John's Roast Turkey and Gravy | 702 | 195 | 4.88976383209229 | 4 h 55 m | 2 tablespoons kosher salt; 1 tablespoon ground black pepper; 1 tablespoon poultry seasoning; 1 (12 pound) whole turkey, neck and giblets reserved; 2 onions, coarsely chopped; 3 ribs celery, coarsely chopped; 2 carrots, coarsely chopped; 3 sprigs fresh rosemary; 1/2 bunch fresh sage; 1/2 cup butter; 1 bay leaf; 6 cups water; 2 tablespoons turkey fat; 1 tablespoon butter; 1/4 cup all-purpose flour; 3 cups turkey pan drippings; 1/4 teaspoon balsamic vinegar (optional); 1 tablespoon chopped fresh sage; salt and ground black pepper to taste | Preheat oven to 325 degrees F (165 degrees C).; Mix 2 tablespoons salt, and 1 tablespoon pepper, and poultry seasoning in a small bowl. Tuck turkey wings under the bird, and season cavity with about 1 tablespoon of the poultry seasoning mixture. Reserve remaining poultry seasoning mix.; Toss the onion, celery, and carrots together in a bowl. Stuff about 1/2 cup of the vegetable mixture, rosemary sprigs, and 1/2 bunch sage into the cavity of the turkey. Tie legs together with kitchen string. Loosen the skin on top of the turkey breast using fingers or a small spatula. Place about 2 tablespoons butter under the skin and spread evenly. Spread the remaining butter (about 2 tablespoons) all over the outside of the skin. Sprinkle the outside of the turkey with the remaining poultry seasoning mix.; Spread the remaining onion, celery, and carrots into a large roasting pan. Place the turkey on top of the vegetables. Fill the pan with about 1/2 inch of water. Arrange a sheet of aluminum foil over the breast of the turkey.; Roast the turkey in the preheated oven until no longer pink at the bone and the juices run clear, about 3 1/2 hours. An instant-read thermometer inserted into the thickest part of the thigh, near the bone should read 165 degrees F (75 degrees C). Remove the foil during the last hour of cooking. Baste the turkey with the pan juices.; While the turkey is roasting, make stock: place neck, heart, and gizzards in a saucepan with the bay leaf and water. Simmer over medium heat for 2 hours. Strain the turkey giblets from the stock, and discard giblets. There should be at least 4 cups of stock.; Remove the turkey from the oven, cover with a doubled sheet of aluminum foil, and allow to rest in a warm area for 10 to 15 minutes before slicing. Pour the pan juices, about 3 cups, into a saucepan and set aside. Skim off the turkey fat from the pan juices, reserving about 2 tablespoons.; Heat 2 tablespoons of the turkey fat and 1 tablespoon butter in a saucepan over medium heat. Transfer the onion from the roasting pan into the skillet. Cook and stir until the onion is browned, about 5 minutes, then stir in the flour. Continue to cook and stir for about 5 minutes more; whisk in 4 cups of the skimmed turkey stock and the reserved pan juices until smooth; skim off any foam. Stir in the balsamic vinegar. Simmer until the gravy is thickened, whisking constantly, about 10 minutes. Stir in 1 tablespoon of chopped sage, and season to taste with salt and black pepper. | Home; Recipes; Everyday Cooking
Campbell's® Slow Cooker Savory Pot Roast | 355 | 175 | 4.54150199890137 | 8 h 10 m | 1 (10.75 ounce) can Campbell's® Condensed Cream of Mushroom Soup (Regular, 98% Fat Free or Healthy Request); 1 (2 ounce) pouch Campbell's® Dry Onion Soup and Recipe Mix; 6 small red potatoes, halved; 6 medium carrots, cut into 2-inch pieces; 1 (3 pound) boneless beef bottom round roast or chuck pot roast | Stir the soup, onion soup mix, potatoes and carrots in a 4 1/2-quart slow cooker. Add the beef and turn to coat.; Cover and cook on LOW for 8 to 9 hours* or until the beef is fork-tender. | Home; Recipes; Trusted Brands: Recipes and Tips; Campbell's Kitchen
The Best Clam Sauce | 352 | 196 | 4.51383399963379 | 45 m | 1 (16 ounce) package dry linguini; 1 onion, chopped; 6 cloves garlic, chopped; 3 tablespoons olive oil; 4 (6.5 ounce) cans minced clams; 1/2 cup butter; salt and pepper to taste; 2 tablespoons dry white wine | Bring a large pot of salted water to a boil, add linguini and return water to a boil. Let linguini cook until al dente; drain well.; In a large skillet, saute the onion and garlic in olive oil until the onions are translucent. Drain the cans of minced clams, reserving half of the juice.; Stir the clams, reserved juice, butter, salt and pepper, and wine. Simmer the mixture for 20 minutes, until the sauce has reduced 1/3 and has thickened.; Spoon the clam sauce over the linguini and serve. | Home; Recipes; Seafood; Shellfish; Clams
Chicken Monterey | 205 | 189 | 4.52777767181396 | 1 h 25 m | 1/2 cup butter, divided; 1/2 cup chopped onion; 8 large mushrooms, chopped; 1 clove garlic, minced; 2 tablespoons all-purpose flour; 1/2 cup chicken stock; 1 teaspoon celery salt; 1/2 teaspoon white pepper; 1/2 cup white wine; 1 1/2 cups shredded Monterey Jack cheese; 1 cup all-purpose flour; salt and pepper to taste; 8 skinless, boneless chicken breast halves - pounded thin | Preheat oven to 300 degrees F (150 degrees C). Lightly grease a medium baking dish.; Melt 1/4 cup butter in a medium skillet over medium heat. Stir in onion, mushrooms and garlic. Cook until tender, about 10 minutes. Stir in 2 tablespoons flour, chicken stock, celery salt, white pepper and white wine. Reduce heat to low, and cook, stirring frequently, until thickened and well blended, about 10 minutes. Mix 1/2 cup Monterey Jack cheese into the thickened sauce mixture, and stir until melted.; In a shallow medium bowl, mix 1 cup flour with salt and pepper. Dredge chicken breast halves in the flour mixture to coat. Melt remaining 1/4 cup butter in a large skillet over medium high heat. Cook chicken until lightly browned on all sides. Arrange breast halves in the prepared baking dish, and cover with the sauce.; Top chicken breast halves with remaining Monterey Jack cheese. Bake in the preheated oven 25 minutes, or until chicken is no longer pink and juices run clear. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Breaded
Chicken Pesto Paninis | 328 | 165 | 4.62549781799316 | 20 m | 1 focaccia bread, quartered; 1/2 cup prepared basil pesto; 1 cup diced cooked chicken; 1/2 cup diced green bell pepper; 1/4 cup diced red onion; 1 cup shredded Monterey Jack cheese | Preheat a panini grill.; Slice each quarter of focaccia bread in half horizontally. Spread each half with pesto. Layer bottom halves with equal amounts chicken, bell pepper, onion, and cheese. Top with remaining focaccia halves, forming 4 sandwiches.; Grill paninis 5 minutes in the preheated grill, or until focaccia bread is golden brown and cheese is melted. | Home; Recipes; Everyday Cooking
Chicken and Lentils | 301 | 187 | 4.50199222564697 | 1 h 30 m | 1 tablespoon olive oil; 2 pounds bone-in chicken pieces; 1 large onion, finely chopped; 1 small carrot, finely chopped; 2 cloves garlic, finely chopped; 3/4 cup dried lentils; 1 (14 ounce) can chicken broth; 1/2 teaspoon salt; 1 (10 ounce) can tomato sauce; 1/2 teaspoon dried rosemary; 1/2 teaspoon dried basil; 1 tablespoon lemon juice | Heat the oil in a skillet over medium heat, and cook the chicken pieces 5 minutes on each side, or until juices run clear. Remove chicken from skillet, and set aside.; Place onion in the skillet, and cook 5 minutes, until tender. Mix in the carrot and garlic. Stir in the lentils and broth, and season with salt. Bring to a boil, cover, reduce heat to low, and simmer 20 minutes.; Return chicken to skillet. Cover, and continue cooking 20 minutes. If the mixture becomes too dry, add a little water to just moisten.; Stir tomato sauce into the skillet. Season with rosemary and basil. Continue cooking 10 minutes, or until lentils are tender. Stir in lemon juice, and serve warm. | Home; Recipes; Main Dish
Coq au Vin alla Italiana | 265 | 194 | 4.54400014877319 | 1 h | 4 pounds dark meat chicken pieces; 1 tablespoon vegetable oil; 5 cloves crushed garlic; 1/2 cup all-purpose flour; 1 teaspoon poultry seasoning; 3 (4 ounce) links sweet Italian sausage, sliced; 1 cup chopped onion; 3 carrots, sliced; 1/2 pound fresh mushrooms, sliced; 1/2 teaspoon dried rosemary; 1 cup red wine; 1 (14.5 ounce) can whole peeled tomatoes; salt and pepper to taste | In a large skillet, heat oil. Add 1/2 of the garlic. Season flour with poultry seasoning. Dredge chicken parts in flour, then brown in the skillet for 4 or 5 minutes. Add the sausage, and saute for a few minutes. Add the onion, carrots, mushrooms, rosemary and the remaining garlic. Stir all together.; Add the wine and tomatoes; stir. Cover and let simmer over low heat for 25 minutes. Season with salt and pepper to taste and let simmer for another 10 minutes. Let cool covered for 10 minutes, then serve. | Home; Recipes; World Cuisine; European; Italian
One Skillet Mexican Quinoa | 1K | 187 | 4.66400003433228 | 40 m | 1 tablespoon olive oil; 1 jalapeno pepper, chopped; 2 cloves garlic, chopped; 1 (15 ounce) can black beans, rinsed and drained; 1 (14.5 ounce) can fire-roasted diced tomatoes; 1 cup yellow corn; 1 cup quinoa; 1 cup chicken broth; 1 tablespoon red pepper flakes; 1 1/2 teaspoons chili powder; 1/2 teaspoon cumin; 1 pinch kosher salt and ground black pepper to taste; 1 avocado - peeled, pitted, and diced; 1 lime, juiced; 2 tablespoons chopped fresh cilantro | Heat oil in a large skillet over medium-high heat. Saute jalapeno pepper and garlic in hot oil until fragrant, about 1 minute.; Stir black beans, tomatoes, yellow corn, quinoa, and chicken broth into skillet; season with red pepper flakes, chili powder, cumin, salt, and black pepper. Bring to a boil, cover the skillet with a lid, reduce heat to low, and simmer until quinoa is tender and liquid is mostly absorbed, about 20 minutes. Stir avocado, lime juice, and cilantro into quinoa until combined. | Home; Recipes; World Cuisine; Latin American; Mexican
Boiled Chicken | 291 | 182 | 4.72690773010254 | 1 h 40 m | 1 (3 pound) whole chicken; 1 large onion, halved - unpeeled; 3 carrots, cut into chunks - unpeeled; 2 stalks celery, cut into chunks; 1 tablespoon whole peppercorns; water to cover | Place chicken in a large pot with onion, carrots, celery and peppercorns; add water to cover. Cover pot and bring to a boil; reduce heat to a gentle boil and cook for about 90 minutes, or until chicken meat is falling off of the bone. Remove chicken, let cool and shred or chop the meat. | Home; Recipes; Everyday Cooking
Turkey in a Bag | 360 | 219 | 4.80722904205322 | 3 h 20 m | 12 pounds whole turkey; salt and pepper to taste; 2 tablespoons all-purpose flour; 5 stalks celery; 2 large onions, quartered | Preheat oven to 350 degrees F (175 degrees C).; Rinse turkey and remove giblets. Salt and pepper to taste.; Sprinkle the bottom of a turkey size oven bag with flour. Place turkey, celery and onions in the bag. Seal bag and poke several holes in it with a fork.; Bake 3 to 3 1/2 hours, or until internal temperature of the thigh meat reaches 180 degrees F (85 degrees C). | Home; Recipes; Everyday Cooking
Pigs in a Blanket | 358 | 185 | 4.55421686172485 | 30 m | 8 frankfurters; 8 slices American processed cheese; 1 (10 ounce) package refrigerated biscuit dough | Preheat oven to 350 degrees F (175 degrees C).; Wrap cheese around each frankfurter then the biscuit around that. Put on cookie sheet with the overlap of biscuit faced down, so you don't have to use tooth picks.; Bake in preheated oven until biscuits are brown, about 10 to 15 minutes. | Home; Recipes; Main Dish; Sandwiches; Hot Dogs and Corn Dogs
Beef Yakitori | 230 | 185 | 4.55823278427124 | 4 h 30 m | 1/2 cup soy sauce; 2 tablespoons vegetable oil; 2 tablespoons lemon juice; 1 tablespoon sesame seeds; 2 tablespoons white sugar; 2 green onions, thinly sliced; 1 clove garlic, minced; 1/2 teaspoon ground ginger; 1 pound sirloin steak, cubed | In a glass or plastic bowl, whisk together the soy sauce, oil, lemon juice, sesame seeds, sugar, green onions, garlic, and ginger.; Thread the meat onto skewers. (If you are using wooden skewers, soak them 30 minutes first.) Place the skewers in a plastic or glass container just large enough to hold them, and pour the marinade over the meat, turning to coat well. Cover, and chill for a minimum of 4 hours.; Preheat grill for high heat, and position grate 5 inches from coals.; Brush grate with oil, and place skewers on grill. Grill for 10 to 15 minutes, occasionally turning kabobs to ensure even cooking. | Home; Recipes; World Cuisine; Asian
Fast English Muffin Pizzas | 355 | 188 | 4.5806450843811 | 20 m | 4 English muffins, split; 1/2 cup canned pizza sauce; 2 cups shredded mozzarella cheese; 16 slices pepperoni sausage | Preheat the oven to 375 degrees F (190 degrees C).; Place the English muffin halves cut side up onto a baking sheet. Spoon some of the pizza sauce onto each one. Top with mozzarella cheese and pepperoni slices.; Bake for 10 minutes in the preheated oven, or until the cheese is melted and browned on the edges. | Home; Recipes; Main Dish; Pizza
Awesome Korean Steak | 233 | 182 | 4.55060720443726 | 12 h 30 m | 2 pounds thinly sliced Scotch fillet (chuck eye steaks); 1/2 cup soy sauce; 5 tablespoons white sugar; 2 1/2 tablespoons sesame seeds; 2 tablespoons sesame oil; 3 shallots, thinly sliced; 2 cloves garlic, crushed; 5 tablespoons mirin (Japanese sweet wine) | In a large bowl, stir together the soy sauce, sugar, sesame seeds, sesame oil, shallots, garlic, and mirin. Add the meat, and stir to coat. Cover and refrigerate for 12 to 24 hours.; Heat a large skillet over medium heat. Fry the meat for 5 to 10 minutes, or until no longer pink. Serve with salad or fried rice. | Home; Recipes; World Cuisine; Asian; Korean
