Chef John's Stuffed Peppers | 4K | 1193 | 4.79104471206665 | 1 h 50 m | 1 cup uncooked long grain white rice; 2 cups water; 1 onion, diced; 1 tablespoon olive oil; 2 cups marinara sauce; 1 cup beef broth; 1 tablespoon balsamic vinegar; 1/4 teaspoon crushed red pepper flakes; 1 pound lean ground beef; 1/4 pound hot Italian pork sausage, casing removed; 1 (10 ounce) can diced tomatoes; 1/4 cup chopped fresh Italian parsley; 4 cloves garlic, minced; 2 teaspoons salt; 1 teaspoon freshly ground black pepper; 1 pinch ground cayenne pepper; 4 large green bell peppers, halved lengthwise and seeded; 1 cup finely grated Parmigiano-Reggiano cheese, plus more for topping | Preheat the oven to 375 degrees F (190 degrees C).; Bring rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Set the cooked rice aside.; Cook onion and olive oil over medium heat until onion begins to soften, about 5 minutes. Transfer half of cooked onion to a large bowl and set aside.; Stir marinara sauce, beef broth, balsamic vinegar, and red pepper flakes into the skillet; cook and stir for 1 minute.; Pour sauce mixture into a 9x13-inch baking dish and set aside.; Combine ground beef, Italian sausage, diced tomatoes, Italian parsley, garlic, salt, black pepper, and cayenne pepper into bowl with reserved onions; mix well. Stir in cooked rice and Parmigiano Reggiano. Stuff green bell peppers with beef and sausage mixture.; Place stuffed green bell pepper halves in the baking dish over tomato sauce; sprinkle with remaining Parmigiano-Reggiano, cover baking dish with aluminum foil, and bake in the preheated oven for 45 minutes.; Remove aluminum foil and bake until the meat is no longer pink, the green peppers are tender and the cheese is browned on top, an addition 20 to 25 minutes. | Home; Recipes; Main Dish; Stuffed Main Dishes; Stuffed Bell Peppers
Sweet and Sour Pork III | 2K | 751 | 4.71311473846436 | 2 h | 1 pound pork butt, cut into 1 inch cubes; 1 teaspoon salt; 1/4 teaspoon white sugar; 1 teaspoon soy sauce; 1 egg white; 2 green onions, chopped; 1 quart vegetable oil for frying; 1/2 cup cornstarch; 1 tablespoon vegetable oil; 3 stalks celery, cut into 1/2 inch pieces; 1 medium green bell pepper, cut into 1 inch pieces; 1 medium onion, cut into wedges; white sugar to taste; salt to taste; 1 cup water; 1/4 teaspoon salt; 3/4 cup white sugar; 1/3 cup apple cider vinegar; 1/4 cup ketchup; 1/2 teaspoon soy sauce; 1 (8 ounce) can pineapple chunks, undrained; 2 tablespoons cornstarch; 1/4 cup water | Place cubed pork in a medium bowl, and season with 1 teaspoon salt, 1/4 teaspoon sugar, and 1 teaspoon soy sauce. Mix in the egg white and green onions. Cover, and place in the refrigerator at least 1 hour.; Heat 1 quart oil to 365 degrees F (185 degrees C) in a large, heavy saucepan or deep fryer.; Coat the pork with 1/2 cup cornstarch, and fry in the heated oil about 10 minutes, until evenly browned. Drain on paper towels.; Heat 1 tablespoon oil in a wok over medium heat. Stir in the celery, green bell pepper, and onion, and cook until tender. Season with salt and sugar. Remove from heat, and set aside.; In a large saucepan, mix 1 cup water, 1/4 teaspoon salt, 3/4 cup sugar, apple cider vinegar, ketchup, and 1/2 teaspoon soy sauce. Bring to a boil, and stir in the cooked pork, celery mixture, and the pineapple chunks with juice. Return to boil, and mix in 2 tablespoons cornstarch and 1/4 cup water to thicken. Cook until well blended. | Home; Recipes; World Cuisine; Asian; Chinese
Stuffed Shells III | 2K | 680 | 4.52734756469727 | 1 h 30 m | 1 (12 ounce) package jumbo pasta shells; 2 eggs, beaten; 1 (32 ounce) container ricotta cheese; 1 pound shredded mozzarella cheese, divided; 8 ounces grated Parmesan cheese, divided; 1 tablespoon dried parsley; 2 teaspoons salt; 1 teaspoon ground black pepper; 1 (28 ounce) jar pasta sauce; 8 ounces sliced fresh mushrooms | Preheat oven to 350 degrees F (175 degrees C).; Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.; In a large bowl, mix eggs, ricotta, half the mozzarella, half the Parmesan, parsley, salt and pepper until well combined. Stuff cooked shells with ricotta mixture and place in a 9x13 inch baking dish.; In a medium bowl, stir together pasta sauce, mushrooms and reserved mozzarella and Parmesan. Pour over stuffed shells.; Bake in preheated oven 45 to 60 minutes, until edges are bubbly and shells are slightly set. | Home; Recipes; Pasta and Noodles; Pasta by Shape
Pico de Gallo Chicken Quesadillas | 1K | 678 | 4.70113754272461 | 55 m | 2 tomatoes, diced; 1 onion, finely chopped; 2 limes, juiced; 2 tablespoons chopped fresh cilantro; 1 jalapeno pepper, seeded and minced; salt and pepper to taste; 2 tablespoons olive oil, divided; 2 skinless, boneless chicken breast halves - cut into strips; 1/2 onion, thinly sliced; 1 green bell pepper, thinly sliced; 2 cloves garlic, minced; 4 (12 inch) flour tortillas; 1 cup shredded Monterey Jack cheese; 1/4 cup sour cream, for topping | In a small bowl, combine tomatoes, onion, lime juice, cilantro, jalapeno, salt, and pepper. Set pico de gallo aside.; In a large skillet, heat 1 tablespoon olive oil. Add chicken and saute until cooked through and juices run clear. Remove chicken from skillet and set aside.; Put the remaining 1 tablespoon of olive oil in the hot skillet and saute the sliced onion and green pepper until tender. Stir in the minced garlic and saute until the aroma is strong. Mix in half of the pico de gallo and chicken breast meat. Set aside; keep warm.; In a heavy skillet, heat one flour tortilla. Spread 1/4 cup shredded cheese on the tortilla and top with 1/2 the chicken mixture. Sprinkle another 1/4 cup cheese over the chicken and top with another tortilla. When bottom tortilla is lightly brown and cheese has started to melt, flip quesadilla and cook on the opposite side. Remove quesadilla from skillet and cut into quarters. Repeat with remaining ingredients. Serve quesadillas with sour cream and remaining pico de gallo. | Home; Recipes; World Cuisine; Latin American; Mexican
Spinach and Feta Pita Bake | 2K | 656 | 4.75858497619629 | 22 m | 1 (6 ounce) tub sun-dried tomato pesto; 6 (6 inch) whole wheat pita breads; 2 roma (plum) tomatoes, chopped; 1 bunch spinach, rinsed and chopped; 4 fresh mushrooms, sliced; 1/2 cup crumbled feta cheese; 2 tablespoons grated Parmesan cheese; 3 tablespoons olive oil; ground black pepper to taste | Preheat the oven to 350 degrees F (175 degrees C).; Spread tomato pesto onto one side of each pita bread and place them pesto-side up on a baking sheet. Top pitas with tomatoes, spinach, mushrooms, feta cheese, and Parmesan cheese; drizzle with olive oil and season with pepper.; Bake in the preheated oven until pita breads are crisp, about 12 minutes. Cut pitas into quarters. | Home; Recipes; World Cuisine; European; Greek
Blackened Salmon Fillets | 1K | 695 | 4.63312387466431 | 25 m | 2 tablespoons ground paprika; 1 tablespoon ground cayenne pepper; 1 tablespoon onion powder; 2 teaspoons salt; 1/2 teaspoon ground white pepper; 1/2 teaspoon ground black pepper; 1/4 teaspoon dried thyme; 1/4 teaspoon dried basil; 1/4 teaspoon dried oregano; 4 salmon fillets, skin and bones removed; 1/2 cup unsalted butter, melted | In a small bowl, mix paprika, cayenne pepper, onion powder, salt, white pepper, black pepper, thyme, basil and oregano.; Brush salmon fillets on both sides with 1/4 cup butter, and sprinkle evenly with the cayenne pepper mixture. Drizzle one side of each fillet with 1/2 remaining butter.; In a large, heavy skillet over high heat, cook salmon, butter side down, until blackened, 2 to 5 minutes. Turn fillets, drizzle with remaining butter, and continue cooking until blackened and fish is easily flaked with a fork. | Home; Recipes; Seafood; Fish; Salmon
Chili-Lime Chicken Kabobs | 982 | 702 | 4.50157070159912 | 1 h 30 m | 3 tablespoons olive oil; 1 1/2 tablespoons red wine vinegar; 1 lime, juiced; 1 teaspoon chili powder; 1/2 teaspoon paprika; 1/2 teaspoon onion powder; 1/2 teaspoon garlic powder; cayenne pepper to taste; salt and freshly ground black pepper to taste; 1 pound skinless, boneless chicken breast halves - cut into 1 1/2 inch pieces; skewers | In a small bowl, whisk together the olive oil, vinegar, and lime juice. Season with chili powder, paprika, onion powder, garlic powder, cayenne pepper, salt, and black pepper. Place the chicken in a shallow baking dish with the sauce, and stir to coat. Cover, and marinate in the refrigerator at least 1 hour.; Preheat the grill for medium-high heat. Thread chicken onto skewers, and discard marinade.; Lightly oil the grill grate. Grill skewers for 10 to 15 minutes, or until the chicken juices run clear. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Marinated Tuna Steak | 1K | 699 | 4.66876316070557 | 51 m | 1/4 cup orange juice; 1/4 cup soy sauce; 2 tablespoons olive oil; 1 tablespoon lemon juice; 2 tablespoons chopped fresh parsley; 1 clove garlic, minced; 1/2 teaspoon chopped fresh oregano; 1/2 teaspoon ground black pepper; 4 (4 ounce) tuna steaks | In a large non-reactive dish, mix together the orange juice, soy sauce, olive oil, lemon juice, parsley, garlic, oregano, and pepper. Place the tuna steaks in the marinade and turn to coat. Cover, and refrigerate for at least 30 minutes.; Preheat grill for high heat.; Lightly oil grill grate. Cook the tuna steaks for 5 to 6 minutes, then turn and baste with the marinade. Cook for an additional 5 minutes, or to desired doneness. Discard any remaining marinade. | Home; Recipes; Seafood; Fish; Tuna
Shoyu Chicken | 2K | 663 | 4.64675045013428 | 1 h 40 m | 1 cup soy sauce; 1 cup brown sugar; 1 cup water; 4 cloves garlic, minced; 1 onion, chopped; 1 tablespoon grated fresh ginger root; 1 tablespoon ground black pepper; 1 tablespoon dried oregano; 1 teaspoon crushed red pepper flakes (optional); 1 teaspoon ground cayenne pepper (optional); 1 teaspoon ground paprika (optional); 5 pounds skinless chicken thighs | Whisk together the soy sauce, brown sugar, water, garlic, onion, ginger, black pepper, oregano, red pepper flakes, cayenne pepper, and paprika in a large glass or ceramic bowl. Add the chicken thighs, and toss to evenly coat. Cover the bowl with plastic wrap, and marinate the chicken in the refrigerator for at least 1 hour.; Preheat an outdoor grill for medium heat, and lightly oil the grate.; Remove the chicken thighs from the marinade. Discard the remaining marinade. Grill the chicken thighs on the preheated grill until cooked through, about 15 minutes per side. | Home; Recipes; World Cuisine; Asian
Sesame Beef | 1K | 692 | 4.52229309082031 | 45 m | 1 pound round steak; 4 tablespoons soy sauce; 4 tablespoons white sugar; 4 tablespoons vegetable oil; 2 cloves garlic, minced; 2 green onions, chopped; 2 tablespoons sesame seeds | Mix soy sauce, sugar, oil, garlic, and onions in a large bowl. Set aside.; Cut steak into strips and add to bowl. Cover and refrigerate overnight, or at least 30 minutes.; Cook in wok or frying pan until brown, about 5 minutes. Add sesame seeds and cook for additional 2 minutes. | Home; Recipes; World Cuisine; Asian
Blue Cheese Burgers | 778 | 650 | 4.56975507736206 | 2 h 25 m | 3 pounds lean ground beef; 4 ounces blue cheese, crumbled; 1/2 cup minced fresh chives; 1/4 teaspoon hot pepper sauce; 1 teaspoon Worcestershire sauce; 1 teaspoon coarsely ground black pepper; 1 1/2 teaspoons salt; 1 teaspoon dry mustard; 12 French rolls or hamburger buns | In a large bowl, mix the ground beef, blue cheese, chives, hot pepper sauce, Worcestershire sauce, black pepper, salt, and mustard. Cover, and refrigerate for 2 hours.; Preheat grill for high heat. Gently form the burger mixture into about 12 patties.; Oil the grill grate. Grill patties 5 minutes per side, or until well done. Serve on rolls. | Home; Recipes; Main Dish; Burgers
Chicken Stir-Fry | 3K | 681 | 4.50161123275757 | 1 h 20 m | 2 cups white rice; 4 cups water; 2/3 cup soy sauce; 1/4 cup brown sugar; 1 tablespoon cornstarch; 1 tablespoon minced fresh ginger; 1 tablespoon minced garlic; 1/4 teaspoon red pepper flakes; 3 skinless, boneless chicken breast halves, thinly sliced; 1 tablespoon sesame oil; 1 green bell pepper, cut into matchsticks; 1 (8 ounce) can sliced water chestnuts, drained; 1 head broccoli, broken into florets; 1 cup sliced carrots; 1 onion, cut into large chunks; 1 tablespoon sesame oil | Bring rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until rice is tender, and liquid has been absorbed, 20 to 25 minutes.; Combine soy sauce, brown sugar, and corn starch in a small bowl; stir until smooth. Mix ginger, garlic, and red pepper into sauce; coat chicken with marinade and refrigerate for at least 15 minutes.; Heat 1 tablespoon sesame oil in a large skillet over medium-high heat. Cook and stir bell pepper, water chestnuts, broccoli, carrots, and onion until just tender, about 5 minutes. Remove vegetables from skillet and keep warm.; Remove chicken from marinade, reserving liquid. Heat 1 tablespoon sesame oil in skillet over medium-high heat. Cook and stir chicken until slightly pink on the inside, about 2 minutes per side; return vegetables and reserved marinade to skillet. Bring to a boil; cook and stir until chicken is no longer pink in the middle and vegetables are tender, 5 to 7 minutes. Serve over rice. | Home; Recipes; World Cuisine; Asian
Stuffed Shells I | 2K | 654 | 4.636559009552 | 50 m | 1 (16 ounce) package jumbo pasta shells; 4 cups large curd cottage cheese; 12 ounces mozzarella cheese, shredded; 1/2 cup grated Parmesan cheese; 2 eggs, lightly beaten; 1 pinch garlic powder; 1 teaspoon dried oregano; 1 teaspoon dried parsley; 1 (26 ounce) jar spaghetti sauce; 1/4 cup grated Parmesan cheese | Cook shells according to package directions. Place in cold water to stop cooking. Drain.; Mix together cottage cheese, mozzarella cheese, 1/2 cup Parmesan cheese, eggs, and garlic powder. Rub the dried herbs in the palms of your hands to pulverize them, and stir into the cheese mixture. Stuff mixture into the shells.; Spread 1/3 of spaghetti sauce in the bottom of a 15 x 10 inch pan. Place shells open side up, and close together in pan. Spread remaining sauce over top, and sprinkle with remaining 1/4 cup Parmesan cheese.; Bake at 350 degrees F (175 degrees C) for 25 to 35 minutes, or until bubbly. Let stand 10 minutes before serving. | Home; Recipes; World Cuisine; European; Italian
Candied Chicken Breasts | 891 | 731 | 4.55161285400391 | 1 h 15 m | 10 skinless, boneless chicken breast halves; 2 cups dry bread crumbs; 2 tablespoons all-purpose flour; 1 tablespoon dried oregano; 2 teaspoons salt; 2 teaspoons ground black pepper; 1 tablespoon vegetable oil; 1 1/2 cups packed brown sugar; 1/4 cup prepared mustard; 1/2 cup ketchup; 1 tablespoon Worcestershire sauce; 1 tablespoon soy sauce; 1/4 cup grated onion; 1/2 teaspoon salt; 3/4 cup water; 10 pineapple rings | Rinse chicken breasts and pat dry. In a shallow dish or bowl, mix together the bread crumbs, flour, oregano, 2 teaspoons salt and pepper. Heat oil in a large skillet over medium high heat; dredge chicken in bread crumb mixture and brown in skillet, about 3 to 4 minutes each side. Layer chicken in 2 lightly greased 9x13 inch baking dishes.; Preheat oven to 350 degrees F (175 degrees C).; In a large saucepan over low heat, combine the brown sugar, mustard, ketchup, Worcestershire sauce, soy sauce, onion, 1/2 teaspoon salt and water. Bring to a boil, and pour over chicken. Cover baking dishes with aluminum foil.; Bake in preheated oven for 1 hour, or until chicken is no longer pink and juices run clear. Top each piece with a pineapple ring, and serve. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Beer Butt Chicken | 879 | 728 | 4.66993474960327 | 4 h | 1 cup butter; 2 tablespoons garlic salt; 2 tablespoons paprika; salt and pepper to taste; 1 (12 fluid ounce) can beer; 1 (4 pound) whole chicken | Preheat an outdoor grill for low heat.; In a small skillet, melt 1/2 cup butter. Mix in 1 tablespoon garlic salt, 1 tablespoon paprika, salt, and pepper.; Discard 1/2 the beer, leaving the remainder in the can. Add remaining butter, garlic salt, paprika, and desired amount of salt and pepper to beer can. Place can on a disposable baking sheet. Set chicken on can, inserting can into the cavity of the chicken. Baste chicken with the melted, seasoned butter.; Place baking sheet with beer and chicken on the prepared grill. Cook over low heat for about 3 hours, or until internal temperature of chicken reaches 180 degrees F (80 degrees C). | Home; Recipes; Everyday Cooking
Glazed Meatloaf II | 1K | 728 | 4.59781408309937 | 1 h 20 m | 1/2 cup ketchup; 1/3 cup brown sugar; 1 tablespoon lemon juice; 1 teaspoon dry mustard; 2 pounds lean ground beef; 3 slices bread, shredded; 1/4 cup diced onion; 1 egg, beaten; 1 cube beef bouillon, crumbled; 3 tablespoons lemon juice | Preheat oven to 350 degrees F (175 degrees C).; In a small bowl, combine ketchup, brown sugar, 1 tablespoon lemon juice and dry mustard until smooth.; In a large bowl, combine ground beef, shredded bread, onion, egg, bouillon, 3 tablespoons lemon juice, and 1/3 cup of the ketchup mixture until well mixed. Form into a loaf and place in a 9x5 inch loaf pan.; Bake 1 hour. Pour off fat. Pour reserved ketchup mixture over loaf. Bake 10 minutes more. | Home; Recipes; Main Dish; Meatloaf; Beef Meatloaf
Sausage, Peppers, Onions, and Potato Bake | 2K | 695 | 4.61056089401245 | 1 h 5 m | 2 teaspoons olive oil; 2 pounds Italian sausage links, cut into 2-inch pieces; 1/4 cup olive oil; 4 large potatoes, peeled and thickly sliced; 2 large green bell peppers, seeded and cut into wedges; 2 large red bell peppers, seeded and cut into wedges; 3 large onions, cut into wedges; 1/2 cup white wine; 1/2 cup chicken stock; 1 teaspoon Italian seasoning; salt and pepper to taste | Preheat oven to 400 degrees F (200 degrees C).; Heat 2 teaspoons olive oil in a large skillet over medium heat, and cook and stir the sausage until browned. Transfer the cooked sausage to a large baking dish. Pour 1/4 cup of olive oil into the skillet, and cook the potatoes, stirring occasionally, until browned, about 10 minutes. Place the potatoes into the baking dish, leaving some oil. Cook and stir the green and red peppers and onions in the hot skillet until they are beginning to soften, about 5 minutes. Add the vegetables to the baking dish. Pour wine and chicken stock over the vegetables and sausage, and sprinkle with Italian seasoning, salt, and pepper. Gently stir the sausage, potatoes, and vegetables together.; Bake in the preheated oven until hot and bubbling, 20 to 25 minutes. Serve hot. | Home; Recipes; World Cuisine; European; Italian
Dad's Leftover Turkey Pot Pie | 2K | 742 | 4.91721868515015 | 1 h 30 m | 2 cups frozen peas and carrots; 2 cups frozen green beans; 1 cup sliced celery; 2/3 cup butter; 2/3 cup chopped onion; 2/3 cup all-purpose flour; 1 teaspoon salt; 1 teaspoon ground black pepper; 1/2 teaspoon celery seed; 1/2 teaspoon onion powder; 1/2 teaspoon Italian seasoning; 1 3/4 cups chicken broth; 1 1/3 cups milk; 4 cups cubed cooked turkey meat - light and dark meat mixed; 4 (9 inch) unbaked pie crusts | Preheat an oven to 425 degrees F (220 degrees C).; Place the peas and carrots, green beans, and celery into a saucepan; cover with water, bring to a boil, and simmer over medium-low heat until the celery is tender, about 8 minutes. Drain the vegetables in a colander set in the sink, and set aside.; Melt the butter in a saucepan over medium heat, and cook the onion until translucent, about 5 minutes. Stir in 2/3 cup of flour, salt, black pepper, celery seed, onion powder, and Italian seasoning; slowly whisk in the chicken broth and milk until the mixture comes to a simmer and thickens. Remove from heat; stir the cooked vegetables and turkey meat into the filling until well combined.; Fit 2 pie crusts into the bottom of 2 9-inch pie dishes. Spoon half the filling into each pie crust, then top each pie with another crust. Pinch and roll the top and bottom crusts together at the edge of each pie to seal, and cut several small slits into the top of the pies with a sharp knife to release steam.; Bake in the preheated oven until the crusts are golden brown and the filling is bubbly, 30 to 35 minutes. If the crusts are browning too quickly, cover the pies with aluminum foil after about 15 minutes. Cool for 10 minutes before serving. | Home; Recipes; Main Dish; Savory Pies; Pot Pie; Turkey Pot Pie
Beef Bulgogi | 2K | 568 | 4.79801321029663 | 1 h 15 m | 1 pound flank steak, thinly sliced; 5 tablespoons soy sauce; 2 1/2 tablespoons white sugar; 1/4 cup chopped green onion; 2 tablespoons minced garlic; 2 tablespoons sesame seeds; 2 tablespoons sesame oil; 1/2 teaspoon ground black pepper | Place the beef in a shallow dish. Combine soy sauce, sugar, green onion, garlic, sesame seeds, sesame oil, and ground black pepper in a small bowl. Pour over beef. Cover and refrigerate for at least 1 hour or overnight.; Preheat an outdoor grill for high heat, and lightly oil the grate.; Quickly grill beef on hot grill until slightly charred and cooked through, 1 to 2 minutes per side. | Home; Recipes; World Cuisine; Asian; Korean
Philly Cheesesteak Sandwich with Garlic Mayo | 1K | 655 | 4.66334438323975 | 30 m | 1 cup mayonnaise; 2 cloves garlic, minced; 1 tablespoon olive oil; 1 pound beef round steak, cut into thin strips; 2 green bell peppers, cut into 1/4 inch strips; 2 onions, sliced into rings; salt and pepper to taste; 4 hoagie rolls, split lengthwise and toasted; 1 (8 ounce) package shredded mozzarella cheese; 1 teaspoon dried oregano | In a small bowl, combine mayonnaise and minced garlic. Cover, and refrigerate. Preheat oven to 500 degrees F (260 degrees C).; Heat oil in a large skillet over medium heat. Saute beef until lightly browned. Stir in green pepper and onion, and season with salt and pepper. Saute until vegetables are tender, and remove from heat.; Spread each bun generously with garlic mayonnaise. Divide beef mixture into the buns. Top with shredded cheese, and sprinkle with oregano. Place sandwiches on a baking pan.; Heat sandwiches in preheated oven, until cheese is melted or slightly browned. | Home; Recipes; Main Dish; Sandwiches; Cheese
Sarge's EZ Pulled Pork BBQ | 1K | 701 | 4.7168140411377 | 8 h 10 m | 1 (5 pound) pork butt roast; salt and pepper to taste; 1 (14 ounce) can beef broth; 1/4 cup brewed coffee | Cut roast in half. Rub each half with salt and pepper, and place in the slow cooker. Pour broth and coffee over the meat.; Turn the slow cooker to Low, and cover. Cook for 6 to 8 hours, or until the roast is fork tender.; Carefully remove the roast to a cutting board. Pull the meat off the bone with a fork. You may also chop it with a cleaver afterwards, if you like it really finely cut. | Home; Recipes; Everyday Cooking
Manicotti Alla Romana | 813 | 660 | 4.60465097427368 | 1 h 50 m | 2 tablespoons olive oil; 1/2 cup chopped onion; 6 cloves garlic, finely chopped; 1 pound ground beef; salt to taste; 1 (10 ounce) package frozen chopped spinach, thawed and drained; 1 (12 ounce) package manicotti shells; 2 cups ricotta cheese; 2 eggs, beaten; 3 cups spaghetti sauce, divided; 2 tablespoons butter; 2 tablespoons all-purpose flour; 2 tablespoons chicken bouillon granules; 2 cups half-and-half; 1/4 cup chopped fresh parsley; 1 tablespoon chopped fresh basil; 1/2 cup grated Parmesan cheese | Heat oil in a large skillet over medium heat. Saute onions until translucent. Saute garlic for 1 minute and stir in ground beef. Cook until well browned and crumbled. Season with salt and set aside to cool.; Cook spinach according to package directions. Meanwhile, bring a large pot of lightly salted water to a boil. Add manicotti shells and parboil for half of the time recommended on the package. Drain and cover with cool water to stop the cooking process and prevent the shells from cracking.; To the ground beef mixture add the cooked spinach and ricotta cheese. When the mixture is cool, add the beaten eggs. Spread 1/4 cup spaghetti sauce in the bottom of a 9x13 inch baking dish. Gently drain the manicotti shells and carefully stuff each one with the meat and cheese mixture; place shells in prepared dish. Lightly cover the dish with plastic wrap or a clean, damp towel to prevent shells from cracking.; Preheat oven to 350 degrees F (175 degrees C).; Prepare the white sauce by melting the butter in a small saucepan over medium heat. Stir in flour and chicken bouillon. Increase heat to medium-high and cook, stirring constantly, until it begins to bubble. Stir in half and half and bring to a boil, stirring frequently. Cook for 1 minute, stirring constantly. Remove from heat and stir in parsley. Pour or ladle the sauce evenly over the stuffed shells.; Stir the basil into the remaining spaghetti sauce. Carefully pour or ladle spaghetti sauce over the white sauce, trying to layer the sauces without mixing.; Cover and bake for 40 minutes. Remove from oven, uncover and sprinkle with Parmesan cheese. Bake, uncovered, for 10 minutes more. | Home; Recipes; World Cuisine; European; Italian
Hearty Vegetable Lasagna | 1K | 642 | 4.66815662384033 | 1 h 40 m | 1 (16 ounce) package lasagna noodles; 1 pound fresh mushrooms, sliced; 3/4 cup chopped green bell pepper; 3/4 cup chopped onion; 3 cloves garlic, minced; 2 tablespoons vegetable oil; 2 (26 ounce) jars pasta sauce; 1 teaspoon dried basil; 1 (15 ounce) container part-skim ricotta cheese; 4 cups shredded mozzarella cheese; 2 eggs; 1/2 cup grated Parmesan cheese | Cook the lasagna noodles in a large pot of boiling water for 10 minutes, or until al dente. Rinse with cold water, and drain.; In a large saucepan, cook and stir mushrooms, green peppers, onion, and garlic in oil. Stir in pasta sauce and basil; bring to a boil. Reduce heat, and simmer 15 minutes.; Mix together ricotta, 2 cups mozzarella cheese, and eggs.; Preheat oven to 350 degrees F (175 degrees C). Spread 1 cup tomato sauce into the bottom of a greased 9x13 inch baking dish. Layer 1/2 each, lasagna noodles, ricotta mix, sauce, and Parmesan cheese. Repeat layering, and top with remaining 2 cups mozzarella cheese.; Bake, uncovered, for 40 minutes. Let stand 15 minutes before serving. | Home; Recipes; World Cuisine; European; Italian
Baked Spaghetti | 4K | 686 | 4.66854572296143 | 1 h 25 m | 1 (16 ounce) package spaghetti; 1 pound ground beef; 1 onion, chopped; 1 (32 ounce) jar meatless spaghetti sauce; 1/2 teaspoon seasoned salt; 2 eggs; 1/3 cup grated Parmesan cheese; 5 tablespoons butter, melted; 2 cups small curd cottage cheese, divided; 4 cups shredded mozzarella cheese, divided | Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x13-inch baking dish.; Bring a large pot of lightly salted water to a boil. Cook spaghetti in boiling water, stirring occasionally until cooked through but firm to the bite, about 12 minutes. Drain.; Heat a large skillet over medium heat; cook and stir beef and onion until meat is browned and onions are soft and translucent, about 7 minutes. Drain. Stir in spaghetti sauce and seasoned salt.; Whisk eggs, Parmesan cheese, and butter in a large bowl. Mix in spaghetti to egg mixture and toss to coat. Place half the spaghetti mixture into baking dish. Top with half the cottage cheese, mozzarella, and meat sauce. Repeat layers. Cover with aluminum foil.; Bake in preheated oven for 40 minutes. Remove foil and continue to bake until the cheese is melted and lightly browned, 20 to 25 minutes longer. | Home; Recipes; Pasta and Noodles; Pasta by Shape
Baked Haddock | 1K | 677 | 4.59682893753052 | 25 m | 3/4 cup milk; 2 teaspoons salt; 3/4 cup bread crumbs; 1/4 cup grated Parmesan cheese; 1/4 teaspoon ground dried thyme; 4 haddock fillets; 1/4 cup butter, melted | Preheat oven to 500 degrees F (260 degrees C).; In a small bowl, combine the milk and salt. In a separate bowl, mix together the bread crumbs, Parmesan cheese, and thyme. Dip the haddock fillets in the milk, then press into the crumb mixture to coat. Place haddock fillets in a glass baking dish, and drizzle with melted butter.; Bake on the top rack of the preheated oven until the fish flakes easily, about 15 minutes. | Home; Recipes; Seafood; Fish
Alice Chicken | 796 | 591 | 4.54535150527954 | 1 h 20 m | 4 skinless, boneless chicken breast halves; 5 fluid ounces Worcestershire sauce; 8 slices bacon; 2 tablespoons butter; 8 ounces fresh mushrooms, sliced; 1 (8 ounce) package Monterey Jack cheese, shredded; 1 (16 ounce) container honey mustard salad dressing | Place chicken in a glass dish or bowl; poke with a fork several times, then pour Worcestershire sauce in and turn to coat. Cover dish or bowl and refrigerate for about 1 hour.; Place bacon in a large, deep skillet. Cook over medium high heat until evenly brown. Drain, and set aside.; Heat butter in a small skillet over medium heat. Add mushrooms, and saute for about 10 minutes, or until soft; set aside.; Preheat oven to Broil.; Remove chicken from marinade (discard any remaining liquid), and broil for about 5 minutes each side. When chicken is almost finished, top each breast with 2 slices bacon, then cheese. Continue to broil until cheese has melted, then remove from oven. Serve with mushrooms and salad dressing for topping. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Broiled
Slider-Style Mini Burgers | 1K | 682 | 4.57775259017944 | 50 m | 2 pounds ground beef; 1 (1.25 ounce) envelope onion soup mix; 1/2 cup mayonnaise; 2 cups shredded Cheddar cheese; 24 dinner rolls, split; 1/2 cup sliced pickles (optional) | Preheat an oven to 350 degrees F (175 degrees C). Cover a baking sheet with aluminum foil and spray with cooking spray.; Mix together the ground beef and onion soup mix in a large skillet; cook and stir over medium-high heat until the beef is crumbly, evenly browned, and no longer pink. Drain and discard any excess grease. Remove from heat. Stir the mayonnaise and Cheddar cheese into the ground beef mixture.; Lay the bottoms of the dinner rolls on the prepared baking sheet. Spread the cheese and beef mixture on the bottom half of each roll. Replace the tops. Cover with another sheet of aluminum foil sprayed with cooking spray.; Bake in the preheated oven until the burgers are heated through and cheese melts, about 30 minutes. Serve with sliced pickles. | Home; Recipes; Main Dish; Burgers; Hamburgers
