Coconut Cream Pie II | 22 | 9 | 3.92307686805725 | 7 h | 1 1/2 cups vanilla wafer crumbs; 1/3 cup butter, melted; 1 (.25 ounce) package unflavored gelatin; 1/3 cup cold milk; 3 egg yolks; 2/3 cup white sugar; 1 cup hot milk; 1/2 teaspoon almond extract; 3 egg whites; 1 cup heavy cream, whipped; 1 1/2 cups fresh shredded coconut; 1 tablespoon fresh shredded coconut | Preheat oven to 350 degrees F (175 degrees C).; In a medium bowl, mix together wafer crumbs and melted butter. Press mixture firmly into bottom and sides of a 9-inch pie pan. Bake in preheated oven for 7 minutes. Remove and allow to cool.; Dissolve gelatin in cold milk and set aside to soften.; Beat egg yolks and sugar together, then slowly pour in hot milk while whisking constantly. Cook over medium heat, stirring constantly, until mixture coats a spoon. Remove from heat, then stir in gelatin, followed by almond extract. Chill.; Beat egg whites until stiff. Fold egg whites, whipped cream, and coconut into chilled custard. Pour into pie shell, and sprinkle with additional coconut. Chill 6 hours or overnight before serving. | Home; Recipes; Desserts; Pies; No-Bake Pies; Chiffon Pie
Eileen's Spicy Gingerbread Men | 2K | 1077 | 4.52487373352051 | 30 m | 1/2 cup margarine; 1/2 cup sugar; 1/2 cup molasses; 1 egg yolk; 2 cups sifted all-purpose flour; 1/2 teaspoon salt; 1/2 teaspoon baking powder; 1/2 teaspoon baking soda; 1/2 teaspoon ground cinnamon; 1 teaspoon ground cloves; 1 teaspoon ginger; 1/2 teaspoon ground nutmeg | In a large bowl, cream together the margarine and sugar until smooth. Stir in molasses and egg yolk. Combine the flour, salt, baking powder, baking soda, cinnamon, cloves, ginger, and nutmeg; blend into the molasses mixture until smooth. Cover, and chill for at least one hour.; Preheat the oven to 350 degrees F (175 degrees C). On a lightly floured surface, roll the dough out to 1/4 inch thickness. Cut into desired shapes with cookie cutters. Place cookies 2 inches apart on ungreased cookie sheets.; Bake for 8 to 10 minutes in the preheated oven, until firm. Remove from cookie sheets to cool on wire racks. Frost or decorate when cool. | Home; Recipes; Desserts; Cookies; Gingerbread Cookies
Cream Cheese Squares | 2K | 1103 | 4.65255451202393 | 45 m | 2 (8 ounce) cans refrigerated crescent roll dough; 2 (8 ounce) packages cream cheese; 1 cup white sugar; 1 teaspoon vanilla extract; 1/2 cup margarine, melted; 1/4 cup white sugar; 1 teaspoon ground cinnamon | Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch pan.; Press one can of the crescent rolls into the bottom of the prepared pan. In a medium bowl, mix together the cream cheese, 1 cup of sugar, and vanilla until smooth and creamy. Spread over the crescent layer. Unroll the second can of crescent rolls and lay them on top of the cream cheese layer. Do not press down. Pour the melted margarine over the entire pan. Combine the remaining 1/4 cup of sugar and cinnamon; sprinkle over the top.; Bake for 25 to 30 minutes in the preheated oven, or until the top is crisp and golden. | Home; Recipes; Desserts; Cookies; Bar Cookies
Banana Cream Pie I | 2K | 1121 | 4.45784044265747 | 1 h 42 m | 3/4 cup white sugar; 1/3 cup all-purpose flour; 1/4 teaspoon salt; 2 cups milk; 3 egg yolks, beaten; 2 tablespoons butter; 1 1/4 teaspoons vanilla extract; 1 (9 inch) baked pastry shell, cooled; 4 bananas, sliced | In a saucepan, combine the sugar, flour, and salt. Add milk in gradually while stirring gently. Cook over medium heat, stirring constantly, until the mixture is bubbly. Keep stirring and cook for about 2 more minutes, and then remove from the burner.; Stir a small quantity of the hot mixture into the beaten egg yolks, and immediately add egg yolk mixture to the rest of the hot mixture. Cook for 2 more minutes; remember to keep stirring. Remove the mixture from the stove, and add butter and vanilla. Stir until the whole thing has a smooth consistency.; Slice bananas into the cooled baked pastry shell. Top with pudding mixture.; Bake at 350 degrees F (175 degrees C) for 12 to 15 minutes. Chill for an hour. | Home; Recipes; Desserts; Pies; Fruit Pies
Red Velvet Cupcakes | 2K | 1010 | 4.42953014373779 | 40 m | 2 1/2 cups flour; 1/2 cup unsweetened cocoa powder; 1 teaspoon baking soda; 1/2 teaspoon salt; 1 cup butter, softened; 2 cups sugar; 4 eggs; 1 cup sour cream; 1/2 cup milk; 1 (1 ounce) bottle McCormick® Red Food Color; 2 teaspoons McCormick® Pure Vanilla Extract; 1 (8 ounce) package cream cheese, softened; 1/4 cup butter, softened; 2 tablespoons sour cream; 2 teaspoons McCormick® Pure Vanilla Extract; 1 (16 ounce) box confectioners' sugar | Preheat oven to 350 degrees F. Mix flour, cocoa powder, baking soda and salt in medium bowl. Set aside.; Beat butter and sugar in large bowl with electric mixer on medium speed 5 minutes or until light and fluffy. Beat in eggs, one at a time. Mix in sour cream, milk, food color and vanilla. Gradually beat in flour mixture on low speed until just blended. Do not overbeat. Spoon batter into 30 paper-lined muffin cups, filling each cup 2/3 full.; Bake 20 minutes or until toothpick inserted into cupcake comes out clean. Cool in pans on wire rack 5 minutes. Remove from pans; cool completely. Frost with Vanilla Cream Cheese Frosting.; Vanilla Cream Cheese Frosting: Beat cream cheese, softened, butter, sour cream and McCormick(R) Pure Vanilla Extract in large bowl until light and fluffy. Gradually beat in confectioners' sugar until smooth. | Home; Recipes; Trusted Brands: Recipes and Tips; McCormick®
Paul's Pumpkin Bars | 2K | 1033 | 4.71396207809448 | 45 m | 4 eggs; 1 2/3 cups white sugar; 1 cup vegetable oil; 1 (15 ounce) can pumpkin puree; 2 cups all-purpose flour; 2 teaspoons baking powder; 1 teaspoon baking soda; 2 teaspoons ground cinnamon; 1 teaspoon salt; 1 (3 ounce) package cream cheese, softened; 1/2 cup butter, softened; 1 teaspoon vanilla extract; 2 cups sifted confectioners' sugar | Preheat oven to 350 degrees F (175 degrees C).; In a medium bowl, mix the eggs, sugar, oil, and pumpkin with an electric mixer until light and fluffy. Sift together the flour, baking powder, baking soda, cinnamon and salt. Stir into the pumpkin mixture until thoroughly combined.; Spread the batter evenly into an ungreased 10x15 inch jellyroll pan. Bake for 25 to 30 minutes in preheated oven. Cool before frosting.; To make the frosting, cream together the cream cheese and butter. Stir in vanilla. Add confectioners' sugar a little at a time, beating until mixture is smooth. Spread evenly on top of the cooled bars. Cut into squares. | Home; Recipes; Desserts; Cookies; Pumpkin Cookies
Soft Christmas Cookies | 3K | 1032 | 4.44587421417236 | 3 h | 3 3/4 cups all-purpose flour; 1 teaspoon baking powder; 1/2 teaspoon salt; 1 cup margarine, softened; 1 1/2 cups white sugar; 2 eggs; 2 teaspoons vanilla extract | Sift flour, baking powder, and salt together, set aside. In a large bowl, cream together the margarine and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla. Gradually blend in the sifted ingredients until fully absorbed. Cover dough, and chill for 2 hours.; Preheat oven to 400 degrees F (200 degrees C). Grease cookie sheets. On a clean floured surface, roll out small portions of chilled dough to 1/4 inch thickness. Cut out shapes using cookie cutters.; Bake 6 to 8 minutes in the preheated oven, or until edges are barely brown. Remove from cookie sheets to cool on wire racks. | Home; Recipes; Desserts; Cookies; Sugar Cookies
Anna's Chocolate Chip Cookies | 2K | 1036 | 4.51630020141602 | 25 m | 1 cup butter; 1/2 cup white sugar; 1 cup packed brown sugar; 1 teaspoon vanilla extract; 2 eggs; 2 1/2 cups all-purpose flour; 1 teaspoon baking soda; 1 teaspoon salt; 2 cups semisweet chocolate chips | Preheat the oven to 375 degrees F (190 degrees C).; In a large bowl, cream together the butter and sugar until smooth. Beat in the vanilla and eggs one at a time. Combine the flour, baking soda and salt; stir into the sugar mixture. Finally, mix in the chocolate chips. Drop by tablespoonfuls onto ungreased cookie sheets.; Bake for 8 to 10 minutes in the preheated oven, or until edges are golden. Remove from baking sheet to cool on wire racks. | Home; Recipes; Desserts; Cookies; Drop Cookies
White Chocolate and Cranberry Cookies | 2K | 1023 | 4.65254259109497 | 50 m | 1/2 cup butter, softened; 1/2 cup packed brown sugar; 1/2 cup white sugar; 1 egg; 1 tablespoon brandy; 1 1/2 cups all-purpose flour; 1/2 teaspoon baking soda; 3/4 cup white chocolate chips; 1 cup dried cranberries | Preheat oven to 375 degrees F (190 degrees C). Grease cookie sheets.; In a large bowl, cream together the butter, brown sugar, and white sugar until smooth. Beat in the egg and brandy. Combine the flour and baking soda; stir into the sugar mixture. Mix in the white chocolate chips and cranberries. Drop by heaping spoonfuls onto prepared cookie sheets.; Bake for 8 to 10 minutes in the preheated oven. For best results, take them out while they are still doughy. Allow cookies to cool for 1 minute on the cookie sheets before transferring to wire racks to cool completely. | Home; Recipes; Desserts; Specialty Desserts; Liqueur Desserts; Brandy
Chocolate Cornstarch Pudding | 2K | 1071 | 4.65482616424561 | 40 m | 1/2 cup white sugar; 3 tablespoons unsweetened cocoa powder; 1/4 cup cornstarch; 1/8 teaspoon salt; 2 3/4 cups milk; 2 tablespoons butter, room temperature; 1 teaspoon vanilla extract | In a saucepan, stir together sugar, cocoa, cornstarch and salt. Place over medium heat, and stir in milk. Bring to a boil, and cook, stirring constantly, until mixture thickens enough to coat the back of a metal spoon. Remove from heat, and stir in butter and vanilla. Let cool briefly, and serve warm, or chill in refrigerator until serving. | Home; Recipes; Desserts; Custards and Puddings; Chocolate Pudding
Cream Cheese Pound Cake III | 2K | 1015 | 4.65944290161133 | 1 h 30 m | 1 (8 ounce) package cream cheese; 1 1/2 cups butter; 3 cups white sugar; 6 eggs; 3 cups all-purpose flour; 1 teaspoon vanilla extract | Preheat oven to 325 degrees F (160 degrees C) grease and flour a 10 inch tube pan.; In a large bowl, cream butter and cream cheese until smooth. Add sugar gradually and beat until fluffy.; Add eggs two at a time, beating well with each addition. Add the flour all at once and mix in. Add vanilla.; Pour into a 10 inch tube pan. Bake at 325 degrees F (160 degrees C) for 1 hour and 20 minutes. Check for doneness at 1 hour. A toothpick inserted into center of cake will come out clean. | Home; Recipes; Desserts; Cakes; Pound Cake
Bake Sale Lemon Bars | 1K | 996 | 4.2486400604248 | 1 h | 1 1/2 cups all-purpose flour; 2/3 cup confectioners' sugar; 3/4 cup butter or margarine, softened; 3 eggs; 1 1/2 cups white sugar; 3 tablespoons all-purpose flour; 1/4 cup lemon juice; 1/3 cup confectioners' sugar for decoration | Preheat the oven to 375 degrees F (190 degrees C). Grease a 9x13 inch baking pan.; Combine the flour, 2/3 cup confectioners' sugar, and butter. Pat dough into prepared pan.; Bake for 20 minutes in the preheated oven, until slightly golden. While the crust is baking, whisk together eggs, white sugar, flour, and lemon juice until frothy. Pour this lemon mixture over the hot crust.; Return to the preheated oven for an additional 20 to 25 minutes, or until light golden brown. Cool on a wire rack. Dust the top with confectioners' sugar. Cut into squares. | Home; Recipes; Desserts; Fruit Desserts; Lemon Desserts
Russian Tea Cakes I | 2K | 1006 | 4.68916797637939 | 35 m | 1 cup butter; 1 teaspoon vanilla extract; 6 tablespoons confectioners' sugar; 2 cups all-purpose flour; 1 cup chopped walnuts; 1/3 cup confectioners' sugar for decoration | Preheat oven to 350 degrees F (175 degrees C).; In a medium bowl, cream butter and vanilla until smooth. Combine the 6 tablespoons confectioners' sugar and flour; stir into the butter mixture until just blended. Mix in the chopped walnuts. Roll dough into 1 inch balls, and place them 2 inches apart on an ungreased cookie sheet.; Bake for 12 minutes in the preheated oven. When cool, roll in remaining confectioners' sugar. I also like to roll mine in the sugar a second time. | Home; Recipes; World Cuisine; European; Eastern European; Russian
Chocolate Cupcakes | 3K | 1057 | 4 | 30 m | 1 1/3 cups all-purpose flour; 1/4 teaspoon baking soda; 2 teaspoons baking powder; 3/4 cup unsweetened cocoa powder; 1/8 teaspoon salt; 3 tablespoons butter, softened; 1 1/2 cups white sugar; 2 eggs; 3/4 teaspoon vanilla extract; 1 cup milk | Preheat oven to 350 degrees F (175 degrees C). Line a muffin pan with paper or foil liners. Sift together the flour, baking powder, baking soda, cocoa and salt. Set aside.; In a large bowl, cream together the butter and sugar until light and fluffy. Add the eggs one at a time, beating well with each addition, then stir in the vanilla. Add the flour mixture alternately with the milk; beat well. Fill the muffin cups 3/4 full.; Bake for 15 to 17 minutes in the preheated oven, or until a toothpick inserted into the cake comes out clean. Frost with your favorite frosting when cool. | Home; Recipes; Desserts; Chocolate
Triple Berry Crisp | 1K | 981 | 4.59937143325806 | 1 h | 1 1/2 cups fresh blackberries; 1 1/2 cups fresh raspberries; 1 1/2 cups fresh blueberries; 4 tablespoons white sugar; 2 cups all-purpose flour; 2 cups rolled oats; 1 1/2 cups packed brown sugar; 1 teaspoon ground cinnamon; 1/2 teaspoon ground nutmeg; 1 1/2 cups butter | Preheat oven to 350 degrees F (175 degrees C).; In a large bowl, gently toss together blackberries, raspberries, blueberries, and white sugar; set aside.; In a separate large bowl, combine flour, oats, brown sugar, cinnamon, and nutmeg. Cut in butter until crumbly. Press half of mixture in the bottom of a 9x13 inch pan. Cover with berries. Sprinkle remaining crumble mixture over the berries.; Bake in the preheated oven for 30 to 40 minutes, or until fruit is bubbly and topping is golden brown. | Home; Recipes; Desserts; Fruit Desserts; Raspberry Desserts
Better Than Sex Cake II | 2K | 944 | 4.6421799659729 | 1 h 30 m | 1 (18.25 ounce) package devil's food cake mix; 1/2 (14 ounce) can sweetened condensed milk; 6 ounces caramel ice cream topping; 3 (1.4 ounce) bars chocolate covered toffee, chopped; 1 (8 ounce) container frozen whipped topping, thawed | Bake cake according to package directions for a 9x13 inch pan; cool on wire rack for 5 minutes. Make slits across the top of the cake, making sure not to go through to the bottom.; In a saucepan over low heat, combine sweetened condensed milk and caramel topping, stirring until smooth and blended. Slowly pour the warm topping mixture over the top of the warm cake, letting it sink into the slits; then sprinkle the crushed chocolate toffee bars liberally across the entire cake while still warm. (Hint: I crush my candy bars into small chunks as opposed to crumbs - I like to have pieces I can chew on!); Let cake cool completely, then top with whipped topping. Decorate the top of the cake with some more chocolate toffee bar chunks and swirls of caramel topping. Refrigerate and serve right from the pan! | Home; Recipes; Desserts; Cakes; Cake Mix Cakes
Oatmeal Peanut Butter Cookies III | 2K | 982 | 4.78559875488281 | 40 m | 3/4 cup all-purpose flour; 1/2 teaspoon baking soda; 1/4 teaspoon baking powder; 1/2 teaspoon salt; 1/2 cup butter, softened; 1/2 cup peanut butter; 1/2 cup white sugar; 1/2 cup packed light brown sugar; 1 egg; 1 teaspoon vanilla extract; 1 cup quick cooking oats; 3 tablespoons butter, softened; 1 cup confectioners' sugar; 1/2 cup smooth peanut butter; 2 1/2 tablespoons heavy whipping cream | In a large bowl, cream together 1/2 cup butter or margarine, 1/2 cup peanut butter, white sugar, brown sugar, and vanilla. Add egg and beat well.; In another bowl, combine the flour, baking soda, baking powder, and salt. Add these dry ingredients to the creamed mixture. Stir. Add oatmeal and stir.; Drop by teaspoons onto greased baking sheet, and press each mound down with a fork to form 1/4 inch thick cookies. Bake at 350 degrees F (175 degrees C) for 10 minutes, or until cookies are a light brown.; To Make Filling: Cream 3 tablespoons butter or margarine with the confectioners' sugar, 1/2 cup smooth peanut butter, and the cream. Spread filling onto half of the cooled cookies, then top with the other half to form sandwiches. | Home; Recipes; Desserts; Cookies; Peanut Butter Cookies
Crustless Cranberry Pie | 2K | 1027 | 4.67556619644165 | 55 m | 1 cup all-purpose flour; 1 cup white sugar; 1/4 teaspoon salt; 2 cups cranberries; 1/2 cup chopped walnuts; 1/2 cup butter, melted; 2 eggs; 1 teaspoon almond extract | Preheat oven to 350 degrees F (175 degrees C). Grease one 9 inch pie pan.; Combine the flour, sugar, and salt. Stir in the cranberries and the walnuts, and toss to coat. Stir in the butter, beaten eggs, and almond extract. If you are using frozen cranberries, the mixture will be very thick. Spread the batter into the prepared pan.; Bake at 350 degrees F (175 degrees C) for 40 minutes, or until a wooden pick inserted near the center comes out clean. Serve warm with whipped cream or ice cream. | Home; Recipes; Desserts; Pies; Fruit Pies; Cranberry Pie
Healthy Banana Cookies | 2K | 990 | 3.95020413398743 | 50 m | 3 ripe bananas; 2 cups rolled oats; 1 cup dates, pitted and chopped; 1/3 cup vegetable oil; 1 teaspoon vanilla extract | Preheat oven to 350 degrees F (175 degrees C).; In a large bowl, mash the bananas. Stir in oats, dates, oil, and vanilla. Mix well, and allow to sit for 15 minutes. Drop by teaspoonfuls onto an ungreased cookie sheet.; Bake for 20 minutes in the preheated oven, or until lightly brown. | Home; Recipes; Desserts; Fruit Desserts; Banana Desserts
Granny Kat's Pumpkin Roll | 2K | 955 | 4.69362735748291 | 55 m | 3/4 cup all-purpose flour; 1 cup white sugar; 1 teaspoon baking soda; 2 teaspoons pumpkin pie spice; 1 cup pumpkin puree; 3 eggs; 1 teaspoon lemon juice; 2 tablespoons confectioners' sugar; 1 (8 ounce) package cream cheese, softened; 1/4 cup butter; 1 teaspoon vanilla extract; 1 cup confectioners' sugar | Preheat oven to 375 degrees F (190 degrees C). Grease and flour a 9x13 inch jelly roll pan or cookie sheet.; In a large bowl, mix together flour, sugar, baking soda, and pumpkin pie spice. Stir in pumpkin puree, eggs, and lemon juice. Pour mixture into prepared pan. Spread the mixture evenly.; Bake at 375 degrees F (190 degrees C) for 15 minutes.; Lay a damp linen towel on the counter, sprinkle it with confectioner's sugar, and turn the cake onto the towel. Carefully roll the towel up (lengthwise) with the cake in it. Place the cake-in-towel on a cooling rack and let it cool for 20 minutes.; Make the icing: In a medium bowl, blend cream cheese, butter, vanilla, and sugar with a wooden spoon or electric mixer.; When the cake has cooled 20 minutes, unroll it and spread icing onto it. Immediately re-roll (not in the towel this time), and wrap it with plastic wrap. Keep the cake refrigerated or freeze it for up to 2 weeks in aluminum foil. Cut the cake in slices just before serving. | Home; Recipes; Desserts; Cakes; Pumpkin Cake; Pumpkin Rolls
No Bake Cookies V | 2K | 940 | 4.6625714302063 | 1 h 20 m | 2 cups white sugar; 1/4 cup unsweetened cocoa powder; 1/2 cup milk; 1/2 cup margarine; 1 teaspoon vanilla extract; 1 pinch salt; 1/2 cup chunky peanut butter; 3 cups quick cooking oats | In a saucepan over medium heat, combine the sugar, cocoa, milk and margarine. Bring to a boil, stirring occasionally. Boil for 1 minute, then remove from heat and stir in the vanilla, salt, peanut butter and oats.; Drop by rounded spoonfuls onto waxed paper. Allow cookies to cool for at least 1 hour. Store in an airtight container. | Home; Recipes; Desserts; Cookies; No-Bake Cookies
Best Toffee Ever - Super Easy | 2K | 1039 | 4.63658952713013 | 1 h 20 m | 2 cups butter; 2 cups white sugar; 1/4 teaspoon salt; 2 cups semisweet chocolate chips; 1 cup finely chopped almonds | In a large heavy bottomed saucepan, combine the butter, sugar and salt. Cook over medium heat, stirring until the butter is melted. Allow to come to a boil, and cook until the mixture becomes a dark amber color, and the temperature has reached 285 degrees F (137 degrees C). Stir occasionally.; While the toffee is cooking, cover a large baking sheet with aluminum foil or parchment paper.; As soon as the toffee reaches the proper temperature, pour it out onto the prepared baking sheet. Sprinkle the chocolate over the top, and let it set for a minute or two to soften. Spread the chocolate into a thin even layer once it is melted. Sprinkle the nuts over the chocolate, and press in slightly. Putting a plastic bag over your hand will minimize the mess.; Place the toffee in the refrigerator to chill until set. Break into pieces, and store in an airtight container. | Home; Recipes; Desserts; Chocolate
Favorite Old Fashioned Gingerbread | 2K | 964 | 4.33024454116821 | 1 h 45 m | 1/2 cup white sugar; 1/2 cup butter; 1 egg; 1 cup molasses; 2 1/2 cups all-purpose flour; 1 1/2 teaspoons baking soda; 1 teaspoon ground cinnamon; 1 teaspoon ground ginger; 1/2 teaspoon ground cloves; 1/2 teaspoon salt; 1 cup hot water | Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9-inch square pan.; In a large bowl, cream together the sugar and butter. Beat in the egg, and mix in the molasses.; In a bowl, sift together the flour, baking soda, salt, cinnamon, ginger, and cloves. Blend into the creamed mixture. Stir in the hot water. Pour into the prepared pan.; Bake 1 hour in the preheated oven, until a knife inserted in the center comes out clean. Allow to cool in pan before serving. | Home; Recipes; Desserts; Cakes; Spice Cake
Chocolate Covered Strawberries | 1K | 893 | 4.80782318115234 | 15 m | 16 ounces milk chocolate chips; 2 tablespoons shortening; 1 pound fresh strawberries with leaves | In a double boiler, melt the chocolate and shortening, stirring occasionally until smooth. Holding them by the toothpicks, dip the strawberries into the chocolate mixture.; Insert toothpicks into the tops of the strawberries.; Turn the strawberries upside down and insert the toothpick into styrofoam for the chocolate to cool. | Home; Recipes; Desserts; Fruit Desserts; Strawberry Desserts
Jam Filled Butter Cookies | 2K | 945 | 4.62457036972046 | 40 m | 3/4 cup butter, softened; 1/2 cup white sugar; 2 egg yolks; 1 3/4 cups all-purpose flour; 1/2 cup fruit preserves, any flavor | Preheat the oven to 375 degrees F (190 degrees C).; In a medium bowl, cream together the butter, white sugar and egg yolks. Mix in flour a little bit at a time until a soft dough forms. Roll dough into 1 inch balls. If dough is too soft, refrigerate for 15 to 20 minutes. Place balls 2 inches apart onto ungreased cookie sheets. Use your finger or an instrument of similar size to make a well in the center of each cookie. Fill the hole with 1/2 teaspoon of preserves.; Bake for 8 to 10 minutes in the preheated oven, until golden brown on the bottom. Remove from cookie sheets to cool on wire racks. | Home; Recipes; Desserts; Cookies; Thumbprint Cookies
Award Winning Peaches and Cream Pie | 2K | 940 | 4.50605535507202 | 3 h 30 m | 3/4 cup all-purpose flour; 1/2 teaspoon salt; 1 teaspoon baking powder; 1 (3 ounce) package non-instant vanilla pudding mix; 3 tablespoons butter, softened; 1 egg; 1/2 cup milk; 1 (29 ounce) can sliced peaches, drained and syrup reserved; 1 (8 ounce) package cream cheese, softened; 1/2 cup white sugar; 1 tablespoon white sugar; 1 teaspoon ground cinnamon | Preheat oven to 350 degrees F (175 degrees C). Grease sides and bottom of a 10 inch deep-dish pie pan.; In a medium mixing bowl, mix together flour, salt, baking powder and pudding mix. Mix in butter, egg and milk. Beat for 2 minutes. Pour mixture into pie pan. Arrange the peach slices on top of the pudding mixture.; In a small mixing bowl, beat cream cheese until fluffy. Add 1/2 cup sugar and 3 tablespoons reserved peach syrup. Beat for 2 minutes. Spoon mixture over peaches to within 1 inch of pan edge. Mix together 1 tablespoon sugar and 1 teaspoon cinnamon, and sprinkle over top.; Bake in preheated oven for 30 to 35 minutes, until golden brown. Chill before serving. | Home; Recipes; Desserts; Pies; Fruit Pies; Peach Pie
Kentucky Butter Cake | 2K | 943 | 4.62162160873413 | 2 h | 3 cups unbleached all-purpose flour; 2 cups white sugar; 1 teaspoon salt; 1 teaspoon baking powder; 1/2 teaspoon baking soda; 1 cup buttermilk; 1 cup butter; 2 teaspoons vanilla extract; 4 eggs; 3/4 cup white sugar; 1/3 cup butter; 3 tablespoons water; 2 teaspoons vanilla extract | Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch Bundt pan.; In a large bowl, mix the flour, 2 cups sugar, salt, baking powder and baking soda. Blend in buttermilk, 1 cup of butter, 2 teaspoons of vanilla and 4 eggs. Beat for 3 minutes at medium speed. Pour batter into prepared pan.; Bake in preheated oven for 60 minutes, or until a wooden toothpick inserted into center of cake comes out clean. Prick holes in the still warm cake. Slowly pour sauce over cake. Let cake cool before removing from pan.; To Make Butter Sauce: In a saucepan combine the remaining 3/4 cups sugar, 1/3 cup butter, 2 teaspoons vanilla, and the water. Cook over medium heat, until fully melted and combined, but do not boil. | Home; Recipes; Desserts; Cakes; Yellow Cake
Irish Cream Bundt Cake | 1K | 909 | 4.78080987930298 | 1 h 30 m | 1 cup chopped pecans; 1 (18.25 ounce) package yellow cake mix; 1 (3.4 ounce) package instant vanilla pudding mix; 4 eggs; 1/4 cup water; 1/2 cup vegetable oil; 3/4 cup Irish cream liqueur; 1/2 cup butter; 1/4 cup water; 1 cup white sugar; 1/4 cup Irish cream liqueur | Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch Bundt pan. Sprinkle chopped nuts evenly over bottom of pan.; In a large bowl, combine cake mix and pudding mix. Mix in eggs, 1/4 cup water, 1/2 cup oil and 3/4 cup Irish cream liqueur. Beat for 5 minutes at high speed. Pour batter over nuts in pan.; Bake in the preheated oven for 60 minutes, or until a toothpick inserted into the cake comes out clean. Cool for 10 minutes in the pan, then invert onto the serving dish. Prick top and sides of cake. Spoon glaze over top and brush onto sides of cake. Allow to absorb glaze repeat until all glaze is used up.; To make the glaze: In a saucepan, combine butter, 1/4 cup water and 1 cup sugar. Bring to a boil and continue boiling for 5 minutes, stirring constantly. Remove from heat and stir in 1/4 cup Irish cream. | Home; Recipes; Desserts; Specialty Desserts; Liqueur Desserts; Irish Cream
Blueberry Sour Cream Coffee Cake | 2K | 935 | 4.6607928276062 | 1 h 20 m | 1 cup butter, softened; 2 cups white sugar; 2 eggs; 1 cup sour cream; 1 teaspoon vanilla extract; 1 5/8 cups all-purpose flour; 1 teaspoon baking powder; 1/4 teaspoon salt; 1 cup fresh or frozen blueberries; 1/2 cup brown sugar; 1 teaspoon ground cinnamon; 1/2 cup chopped pecans; 1 tablespoon confectioners' sugar for dusting | Preheat the oven to 350 degrees F (175 degrees C). Grease and flour a 9 inch Bundt pan.; In a large bowl, cream together the butter and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the sour cream and vanilla. Combine the flour, baking powder, and salt; stir into the batter just until blended. Fold in blueberries.; Spoon half of the batter into the prepared pan. In a small bowl, stir together the brown sugar, cinnamon and pecans. Sprinkle half of this mixture over the batter in the pan. Spoon remaining batter over the top, and then sprinkle the remaining pecan mixture over. Use a knife or thin spatula to swirl the sugar layer into the cake.; Bake for 55 to 60 minutes in the preheated oven, or until a knife inserted into the crown of the cake comes out clean. Cool in the pan over a wire rack. Invert onto a serving plate, and tap firmly to remove from the pan. Dust with confectioners' sugar just before serving. | Home; Recipes; Desserts; Fruit Desserts; Blueberry Desserts
Cranberry Orange Cookies | 1K | 880 | 4.69839859008789 | 34 m | 1 cup butter, softened; 1 cup white sugar; 1/2 cup packed brown sugar; 1 egg; 1 teaspoon grated orange zest; 2 tablespoons orange juice; 2 1/2 cups all-purpose flour; 1/2 teaspoon baking soda; 1/2 teaspoon salt; 2 cups chopped cranberries; 1/2 cup chopped walnuts (optional); 1/2 teaspoon grated orange zest; 3 tablespoons orange juice; 1 1/2 cups confectioners' sugar | Preheat the oven to 375 degrees F (190 degrees C).; In a large bowl, cream together the butter, white sugar and brown sugar until smooth. Beat in the egg until well blended. Mix in 1 teaspoon orange zest and 2 tablespoons orange juice. Combine the flour, baking soda and salt; stir into the orange mixture. Mix in cranberries and if using, walnuts, until evenly distributed. Drop dough by rounded tablespoonfuls onto ungreased cookie sheets. Cookies should be spaced at least 2 inches apart.; Bake for 12 to 14 minutes in the preheated oven, until the edges are golden. Remove from cookie sheets to cool on wire racks.; In a small bowl, mix together 1/2 teaspoon orange zest, 3 tablespoons orange juice and confectioners' sugar until smooth. Spread over the tops of cooled cookies. Let stand until set. | Home; Recipes; Desserts; Fruit Desserts; Cranberry Desserts
Strawberry Cake from Scratch | 2K | 931 | 4.21409463882446 | 40 m | 2 cups white sugar; 1 (3 ounce) package strawberry flavored Jell-O®; 1 cup butter, softened; 4 eggs (room temperature); 2 3/4 cups sifted cake flour; 2 1/2 teaspoons baking powder; 1 cup whole milk, room temperature; 1 tablespoon vanilla extract; 1/2 cup strawberry puree made from frozen sweetened strawberries | Preheat the oven to 350 degrees F (175 degrees C). Grease and flour two 9 inch round cake pans.; In a large bowl, cream together the butter, sugar and dry strawberry gelatin until light and fluffy. Beat in eggs one at a time, mixing well after each. Combine the flour and baking powder; stir into the batter alternately with the milk. Blend in vanilla and strawberry puree. Divide the batter evenly between the prepared pans.; Bake for 25 to 30 minutes in the preheated oven, or until a small knife inserted into the center of the cake comes out clean. Allow cakes to cool in their pans over a wire rack for at least 10 minutes, before tapping out to cool completely. | Home; Recipes; Desserts; Fruit Desserts; Strawberry Desserts
